agegroup_broad,epi_year,parname,par_bin,varname,parvalue,mean_parvalue,median,mean,ci50_l,ci50_u,ci95_l,ci95_u
2-5y,2020-21,age_exp_ratio,6,peak_hosp_norm,0.33511083174526635,0.33511083174526635,1.629623055112054,1.7357350839226384,1.0919477447474812,2.2780717617022375,0.5231971077392856,3.4557663775873344
2-5y,2020-21,age_exp_ratio,7,hosp_tot_norm,0.39848339244744824,0.39848339244744824,2.027044536846253,2.0715115634038352,1.816046872046691,2.301641703114272,1.5495856212900496,2.7724279717323785
2-5y,2020-21,age_exp_ratio,7,peak_hosp_norm,0.39848339244744824,0.39848339244744824,1.5179205369889899,1.6731225968383518,0.9761787692222272,2.2052787546080803,0.5235217013380957,3.538045120205102
2-5y,2020-21,age_exp_ratio,8,hosp_tot_norm,0.48354085104955313,0.48354085104955313,2.033158894931466,2.0604306658778238,1.816606939655379,2.282246229475212,1.536004401396765,2.7830648398027753
2-5y,2020-21,age_exp_ratio,8,peak_hosp_norm,0.48354085104955313,0.48354085104955313,1.5430782111969625,1.65732558285204,1.0326390039623248,2.2188740739628274,0.503685725736452,3.2559546307881257
2-5y,2020-21,age_exp_ratio,9,hosp_tot_norm,0.5944891958308114,0.5944891958308114,1.9594255189819474,1.995686928826378,1.7615527077249715,2.1935748182444104,1.5054284253230878,2.6666476163695636
2-5y,2020-21,age_exp_ratio,9,peak_hosp_norm,0.5944891958308114,0.5944891958308114,1.3451928844011256,1.4903127011386514,0.9123297071809778,1.9882336857857523,0.4786027749763132,3.2018446535196365
2-5y,2020-21,age_exp_ratio,10,hosp_tot_norm,0.7945713257434741,0.7945713257434741,1.8149333470736764,1.872976387584779,1.6432009588032293,2.0302555045601567,1.469387110654557,2.6146046659575783
2-5y,2020-21,age_exp_ratio,10,peak_hosp_norm,0.7945713257434741,0.7945713257434741,1.073455815516909,1.2248329539665728,0.7460770656679885,1.5403611461035884,0.45743475951014423,2.943283297055913
2-5y,2020-21,exp_dep,1,hosp_tot_norm,0.3311161501015224,0.3311161501015224,1.9789072029467638,2.0144364400161776,1.759917402272269,2.2397592037432337,1.5179397428257313,2.670536793556744
2-5y,2020-21,exp_dep,1,peak_hosp_norm,0.3311161501015224,0.3311161501015224,1.5837020781822222,1.6851559699060454,1.0019572869423716,2.2532050469448475,0.4953510838102073,3.2881223050315866
2-5y,2020-21,exp_dep,2,hosp_tot_norm,0.3917923707597707,0.3917923707597707,2.0540687552444874,2.0669254972376034,1.815277920301424,2.3107399357355467,1.508451484579899,2.680670899007245
2-5y,2020-21,exp_dep,2,peak_hosp_norm,0.3917923707597707,0.3917923707597707,1.6721317010013144,1.767189041011264,1.0213946616039347,2.4128768650577936,0.4857400395200672,3.407715245150353
2-5y,2020-21,exp_dep,3,hosp_tot_norm,0.4496761442429842,0.4496761442429842,2.0743675405964503,2.0944707836554572,1.8435276572772026,2.3183065586373317,1.5309595640519127,2.7412998864222042
2-5y,2020-21,exp_dep,3,peak_hosp_norm,0.4496761442429842,0.4496761442429842,1.6488060165666358,1.7706875170039749,1.070610498196499,2.377798093604943,0.514919298642897,3.514592855701287
2-5y,2020-21,exp_dep,4,hosp_tot_norm,0.5070098288841094,0.5070098288841094,2.087383789859226,2.1061310090485064,1.8313975018268231,2.3347966655746113,1.511081003343704,2.7933593891457718
2-5y,2020-21,exp_dep,4,peak_hosp_norm,0.5070098288841094,0.5070098288841094,1.6430865726410442,1.7891127209781252,1.0877235470778566,2.4665347185529556,0.4917429371770919,3.6055429975097
2-5y,2020-21,exp_dep,5,hosp_tot_norm,0.5686262511330117,0.5686262511330117,2.097171231697337,2.134516343579619,1.8661889444724649,2.3738428639725346,1.5555677757672204,2.8991846324030788
2-5y,2020-21,exp_dep,5,peak_hosp_norm,0.5686262511330117,0.5686262511330117,1.6952737385781644,1.8167122653008645,1.159879292789374,2.3836519651572448,0.49924308906891,3.6540271183050184
2-5y,2020-21,exp_dep,6,hosp_tot_norm,0.6324976056577599,0.6324976056577599,2.075298305588084,2.1179096698968087,1.830859539149079,2.382978131656877,1.567129495443961,2.827977616860492
2-5y,2020-21,exp_dep,6,peak_hosp_norm,0.6324976056577599,0.6324976056577599,1.5891356895132167,1.724054826420275,1.0281918637046596,2.327358528273917,0.5465155205241148,3.5259823399558092
2-5y,2020-21,exp_dep,7,hosp_tot_norm,0.6957567115824013,0.6957567115824013,2.181134441286164,2.188417736146065,1.8929724941769583,2.44330608527052,1.5478262329649128,2.9681909497942307
2-5y,2020-21,exp_dep,7,peak_hosp_norm,0.6957567115824013,0.6957567115824013,1.7216518697859189,1.811272526547745,1.1588088302895216,2.3858455322820404,0.5336284971135408,3.5354197434117505
2-5y,2020-21,exp_dep,8,hosp_tot_norm,0.7708283290015193,0.7708283290015193,2.2144303286082905,2.2049835524264774,1.8847597552900806,2.478902617609052,1.533092031345015,2.977391004763322
2-5y,2020-21,exp_dep,8,peak_hosp_norm,0.7708283290015193,0.7708283290015193,1.7253925429800743,1.8132425796600322,1.0899212338628073,2.4097947871535896,0.5237768386719005,3.485096457190303
2-5y,2020-21,exp_dep,9,hosp_tot_norm,0.862862169578082,0.862862169578082,2.240667350459952,2.25125912294927,1.9051544700820933,2.571089619863262,1.5461294872915108,3.0186471158170516
2-5y,2020-21,exp_dep,9,peak_hosp_norm,0.862862169578082,0.862862169578082,1.7971983214684246,1.8718762556384483,1.1399937378920408,2.5796314542882777,0.5351837288872809,3.56537614392191
2-5y,2020-21,exp_dep,10,hosp_tot_norm,1.0116819941353783,1.0116819941353783,2.2875137552263842,2.2991267149016403,1.983029572965354,2.6083516129835975,1.5782741469554251,3.0490849682239567
2-5y,2020-21,exp_dep,10,peak_hosp_norm,1.0116819941353783,1.0116819941353783,1.8181033680246461,1.8895733754760677,1.2575963695101868,2.517544960340647,0.5417132190696075,3.337303195858476
2-5y,2020-21,omega,1,hosp_tot_norm,0.0023001975693663947,0.0023001975693663947,2.145146940342268,2.1956895257941604,1.921917307709509,2.468558432252952,1.6007469078335215,2.9338134163745178
2-5y,2020-21,omega,1,peak_hosp_norm,0.0023001975693663947,0.0023001975693663947,1.7102688647527788,1.8143145792392281,1.1111464814323921,2.464969337368876,0.5277350993240976,3.5116695320819957
2-5y,2020-21,omega,2,hosp_tot_norm,0.00248025097434695,0.00248025097434695,2.1481884003332,2.170755500711357,1.8759998684735641,2.420800591843435,1.588935425717617,2.8966454333166567
2-5y,2020-21,omega,2,peak_hosp_norm,0.00248025097434695,0.00248025097434695,1.713158599493995,1.8023277231578898,1.1420898991059643,2.425934722710452,0.5537440604814685,3.5072447388415866
2-5y,2020-21,omega,3,hosp_tot_norm,0.002594822374949525,0.002594822374949525,2.1428166708409466,2.1639066577185253,1.8794581025666934,2.42628805535233,1.5550569850510385,2.8692174391668366
2-5y,2020-21,omega,3,peak_hosp_norm,0.002594822374949525,0.002594822374949525,1.692191880201779,1.8104373458460856,1.0971428965442105,2.5043573028387454,0.526953770032969,3.416959457074895
2-5y,2020-21,omega,4,hosp_tot_norm,0.002692888041590025,0.002692888041590025,2.1080792934153645,2.146962731734094,1.8698364281714366,2.392114212128792,1.5565993635557676,2.9540391259589223
2-5y,2020-21,omega,4,peak_hosp_norm,0.002692888041590025,0.002692888041590025,1.6480748568821464,1.7612158601297694,1.0513674332130702,2.3887836651235057,0.516815689678414,3.5938211964370765
2-5y,2020-21,omega,5,hosp_tot_norm,0.0027918597937754202,0.0027918597937754202,2.1100803818281464,2.1492198949709023,1.8581548604999183,2.399746191318346,1.5422016795220057,2.9431042399812197
2-5y,2020-21,omega,5,peak_hosp_norm,0.0027918597937754202,0.0027918597937754202,1.6634168808469023,1.7772014459785936,1.0570378689742577,2.3922039605816616,0.5072491568543325,3.63761507626337
2-5y,2020-21,omega,6,hosp_tot_norm,0.00288852748206572,0.00288852748206572,2.1574695756884443,2.1708840543726895,1.8551358300147955,2.434448417384736,1.5389931927049452,2.966731438598991
2-5y,2020-21,omega,6,peak_hosp_norm,0.00288852748206572,0.00288852748206572,1.771998361926553,1.8302380057303995,1.107886734332983,2.4630872061644395,0.5119990815088286,3.6056766450336157
2-5y,2020-21,omega,7,hosp_tot_norm,0.003006612881024655,0.003006612881024655,2.0920989000251717,2.131664902299397,1.860047457555912,2.353160411569815,1.556608833060605,2.8996949956620193
2-5y,2020-21,omega,7,peak_hosp_norm,0.003006612881024655,0.003006612881024655,1.6455601365324068,1.7707451848050204,1.104383397339653,2.317301545030313,0.5287732816154439,3.558091249502528
2-5y,2020-21,omega,8,hosp_tot_norm,0.0031481796778535546,0.0031481796778535546,2.126059234386208,2.143935672670329,1.8624277203596784,2.4220824064143995,1.5012346163937549,2.894338449449452
2-5y,2020-21,omega,8,peak_hosp_norm,0.0031481796778535546,0.0031481796778535546,1.7527493583341103,1.8140553831109485,1.0902415963300194,2.4704915370756337,0.4637491985963576,3.4801020040601904
2-5y,2020-21,omega,9,hosp_tot_norm,0.0033405827647226926,0.0033405827647226926,2.0582677262583555,2.0937594667412402,1.8012606590935687,2.3307104612803857,1.5048086252283783,2.8506101463928224
2-5y,2020-21,omega,9,peak_hosp_norm,0.0033405827647226926,0.0033405827647226926,1.6118065101635066,1.725215178410328,1.0528435619844316,2.329366549338223,0.4866983093018059,3.3639765551174863
2-5y,2020-21,omega,10,hosp_tot_norm,0.003713147574490335,0.003713147574490335,2.0787500399936225,2.1114685974739746,1.7958540144167556,2.3963170368959776,1.5119235257557195,2.8658553137948983
2-5y,2020-21,omega,10,peak_hosp_norm,0.003713147574490335,0.003713147574490335,1.7554648141893254,1.8331853083962146,1.099036996583421,2.458117715787631,0.5665500262601909,3.572223377009347
2-5y,2020-21,R0,1,hosp_tot_norm,1.3427291001590598,1.3427291001590598,2.376556693040588,2.3734925206144943,2.1220730372183603,2.604680373766688,1.7276010538623685,3.0237400616749652
2-5y,2020-21,R0,1,peak_hosp_norm,1.3427291001590598,1.3427291001590598,2.4654676028645026,2.4703112654308184,1.9299060772166046,2.9684431914119367,1.2011196162420725,3.8229582464483993
2-5y,2020-21,R0,2,hosp_tot_norm,1.5220772974252,1.5220772974252,2.2566468979032672,2.2500225643245044,1.994088492366567,2.4702867302201876,1.6483163973226023,2.884306445389918
2-5y,2020-21,R0,2,peak_hosp_norm,1.5220772974252,1.5220772974252,2.1146938641734567,2.147605768863368,1.5345010694621861,2.710760607143779,0.9002852501426929,3.5270020160751656
2-5y,2020-21,R0,3,hosp_tot_norm,1.634251540962223,1.634251540962223,2.1941808578463258,2.2219525394473494,1.9447373723888561,2.476311355626114,1.5931512260488008,2.9804782255984996
2-5y,2020-21,R0,3,peak_hosp_norm,1.634251540962223,1.634251540962223,1.9412173396297359,2.030787652850889,1.3078047742225745,2.6694572734315294,0.75238800536601,3.5916726284665295
2-5y,2020-21,R0,4,hosp_tot_norm,1.7321243964702044,1.7321243964702044,2.155683763042985,2.1686558812320462,1.9053463323269975,2.4028998758113636,1.554784428657028,2.8901520923749167
2-5y,2020-21,R0,4,peak_hosp_norm,1.7321243964702044,1.7321243964702044,1.8206212424380968,1.8973582204268293,1.23068592823372,2.51275002465231,0.5981053044162653,3.6051734705762564
2-5y,2020-21,R0,5,hosp_tot_norm,1.819188816543051,1.819188816543051,2.098521800035013,2.1283400648137896,1.831709438634895,2.3811402912698454,1.5319992348553186,2.914453560315599
2-5y,2020-21,R0,5,peak_hosp_norm,1.819188816543051,1.819188816543051,1.645629746630271,1.7763505525448748,1.0832124699302539,2.364058846197604,0.5219970124576417,3.5781816018722816
2-5y,2020-21,R0,6,hosp_tot_norm,1.916640609395793,1.916640609395793,2.0821589019505433,2.120553825961626,1.8481831302566059,2.346110571868247,1.5553000897833817,2.8871850797501053
2-5y,2020-21,R0,6,peak_hosp_norm,1.916640609395793,1.916640609395793,1.5946056733505407,1.6996293998457792,1.030389723018685,2.2670121191294497,0.5365507371105815,3.3450303470789335
2-5y,2020-21,R0,7,hosp_tot_norm,2.012766825312556,2.012766825312556,2.0452088307782854,2.0826646363657533,1.8097284624585175,2.3284524440204923,1.5264537016777857,2.8488666623335326
2-5y,2020-21,R0,7,peak_hosp_norm,2.012766825312556,2.012766825312556,1.4522043674699878,1.5979145864988942,0.9292914734797362,2.164335329486853,0.4849167423641938,3.355113769681997
2-5y,2020-21,R0,8,hosp_tot_norm,2.1297726734589792,2.1297726734589792,2.0220461942054206,2.083985529462706,1.7639070300619895,2.366392854614439,1.5248879170718292,2.8436352469765196
2-5y,2020-21,R0,8,peak_hosp_norm,2.1297726734589792,2.1297726734589792,1.434211814706174,1.5765494806146876,0.8971131270330474,2.1518584639688063,0.4769317599910761,3.405996811101951
2-5y,2020-21,R0,9,hosp_tot_norm,2.2891602084599967,2.2891602084599967,2.002549670337232,2.053311090520575,1.7535968888349425,2.2959525428730485,1.5021118474565998,2.874997327402603
2-5y,2020-21,R0,9,peak_hosp_norm,2.2891602084599967,2.2891602084599967,1.2663667004490344,1.4564349868320505,0.8150909746180841,1.9597476251527275,0.47090958824772544,3.060675698087246
2-5y,2020-21,R0,10,hosp_tot_norm,2.585076274589572,2.585076274589572,1.947464814240835,1.9953000188264582,1.750768569344177,2.178909843736998,1.5143369392903094,2.7330712036459492
2-5y,2020-21,R0,10,peak_hosp_norm,2.585076274589572,2.585076274589572,1.1513498969452023,1.2861707765408918,0.7833971891009527,1.7082221423635737,0.4776836460724838,2.7200874951428937
2-5y,2020-21,seasforc_width_wks,1,hosp_tot_norm,2.9171113528762573,2.9171113528762573,2.1222033162004683,2.146707295911024,1.8394561830751615,2.444085612457473,1.473894660981189,2.9825183184680713
2-5y,2020-21,seasforc_width_wks,1,peak_hosp_norm,2.9171113528762573,2.9171113528762573,1.3031344742616384,1.5601241748529748,0.7692407018730536,2.102347840101131,0.42113462763744114,3.8011517948990217
2-5y,2020-21,seasforc_width_wks,2,hosp_tot_norm,3.664248173386137,3.664248173386137,2.1568985843207518,2.1812297329390398,1.861209733235367,2.469547357982488,1.506105723271175,3.040148005622319
2-5y,2020-21,seasforc_width_wks,2,peak_hosp_norm,3.664248173386137,3.664248173386137,1.4823717672507848,1.6884350438779483,0.8428037482078335,2.344040013287851,0.4868790511401219,3.7968304744033463
2-5y,2020-21,seasforc_width_wks,3,hosp_tot_norm,4.1318275135970675,4.1318275135970675,2.177666713199107,2.19060845583193,1.8795624821458725,2.4767348993815146,1.5441289259234359,2.9923814883678173
2-5y,2020-21,seasforc_width_wks,3,peak_hosp_norm,4.1318275135970675,4.1318275135970675,1.6487086694463273,1.7680507342202654,0.9223334307741501,2.518635710300397,0.4850197351037191,3.7059140889215536
2-5y,2020-21,seasforc_width_wks,4,hosp_tot_norm,4.505309379133806,4.505309379133806,2.182849656789978,2.192342351273882,1.8910713236392729,2.440555694483932,1.579199001356887,2.94436581833217
2-5y,2020-21,seasforc_width_wks,4,peak_hosp_norm,4.505309379133806,4.505309379133806,1.6874012254672852,1.7865586292140734,1.0497115078412367,2.451781013769871,0.5275421509649241,3.4652890582254408
2-5y,2020-21,seasforc_width_wks,5,hosp_tot_norm,4.882429796981765,4.882429796981765,2.1636048531959178,2.1798527733757287,1.8581717079894249,2.4516776040127466,1.5241686245533912,2.9497757954839803
2-5y,2020-21,seasforc_width_wks,5,peak_hosp_norm,4.882429796981765,4.882429796981765,1.7752992972669972,1.840371064798756,1.04844423478613,2.5436754584806094,0.48074111620437465,3.6270902437530976
2-5y,2020-21,seasforc_width_wks,6,hosp_tot_norm,5.260322975807078,5.260322975807078,2.147489133715512,2.157347141604892,1.9124045644304817,2.4109987517886458,1.5766385623813337,2.818564489959394
2-5y,2020-21,seasforc_width_wks,6,peak_hosp_norm,5.260322975807078,5.260322975807078,1.7588595172449497,1.8079273703936054,1.1946234586074134,2.365553745861586,0.5693272626836895,3.3234847762798285
2-5y,2020-21,seasforc_width_wks,7,hosp_tot_norm,5.668140519675221,5.668140519675221,2.1233945106233927,2.1496178183360124,1.88133197694739,2.4002520346240086,1.555919951561155,2.8682838881977717
2-5y,2020-21,seasforc_width_wks,7,peak_hosp_norm,5.668140519675221,5.668140519675221,1.778748072542696,1.8625104293602106,1.1946028029367175,2.447740218214429,0.6177832226031139,3.3813077655116857
2-5y,2020-21,seasforc_width_wks,8,hosp_tot_norm,6.177679272027556,6.177679272027556,2.0843180149841007,2.1200452730938073,1.8401742123735823,2.362131194346834,1.5574255336248446,2.8227705228814965
2-5y,2020-21,seasforc_width_wks,8,peak_hosp_norm,6.177679272027556,6.177679272027556,1.7760075742490566,1.8508125746213142,1.1943793192055236,2.4421146014900668,0.622384982948474,3.352548399786299
2-5y,2020-21,seasforc_width_wks,9,hosp_tot_norm,6.826278020671833,6.826278020671833,2.068303796483012,2.1025944263009837,1.8383855642490408,2.364986953124357,1.5617313366582266,2.7525725822616893
2-5y,2020-21,seasforc_width_wks,9,peak_hosp_norm,6.826278020671833,6.826278020671833,1.8047789441676874,1.874459756249538,1.287942504560533,2.4460744558826844,0.6935232901332987,3.307958206463502
2-5y,2020-21,seasforc_width_wks,10,hosp_tot_norm,8.083240729028697,8.083240729028697,2.015790758775359,2.057879742102405,1.8279074947436653,2.249632023626874,1.5639396271209274,2.701228849930042
2-5y,2020-21,seasforc_width_wks,10,peak_hosp_norm,8.083240729028697,8.083240729028697,1.7977016041223772,1.8995597855964972,1.378335807314002,2.3778619487527406,0.8307815975152838,3.2354563854060907
2-5y,2020-21,seasforce_peak,1,hosp_tot_norm,0.30237260847064246,0.30237260847064246,2.145398811802618,2.178272625128627,1.9768088039846923,2.3669987904100322,1.7686327952669967,2.738240404270667
2-5y,2020-21,seasforce_peak,1,peak_hosp_norm,0.30237260847064246,0.30237260847064246,1.962890247520017,2.109936414633692,1.4849287352735814,2.744174778778715,0.9418304568152367,3.6849244215640544
2-5y,2020-21,seasforce_peak,2,hosp_tot_norm,0.4605646737663385,0.4605646737663385,1.96025883992158,2.016275153047685,1.7861423424036036,2.198831466857722,1.5963477355041662,2.690383807327481
2-5y,2020-21,seasforce_peak,2,peak_hosp_norm,0.4605646737663385,0.4605646737663385,1.3274634751711443,1.552477214206179,0.9261105151226786,1.9900953112764295,0.6161698044788694,3.5054070548163576
2-5y,2020-21,seasforce_peak,3,hosp_tot_norm,0.6197106276014892,0.6197106276014892,1.986228451071192,2.0032996347892875,1.7551946951631896,2.2096896973323834,1.538339339810218,2.6514606455316843
2-5y,2020-21,seasforce_peak,3,peak_hosp_norm,0.6197106276014892,0.6197106276014892,1.3205895153722582,1.4054823501488793,0.8356175198176975,1.8319350030408463,0.5164773214190432,2.8320928331132906
2-5y,2020-21,seasforce_peak,4,hosp_tot_norm,0.7720846435094191,0.7720846435094191,2.0259900362942647,2.0415791995837966,1.7636164147776134,2.275022499874959,1.492375967455696,2.7160592203033866
2-5y,2020-21,seasforce_peak,4,peak_hosp_norm,0.7720846435094191,0.7720846435094191,1.3655704173588592,1.4776173821043386,0.8591963522351515,2.019092984571919,0.4453582714269369,3.002157523675818
2-5y,2020-21,seasforce_peak,5,hosp_tot_norm,0.9010148663682758,0.9010148663682758,2.0734301104967665,2.093014621142698,1.7985202515975667,2.3674369863888827,1.4791268044093822,2.846905708572886
2-5y,2020-21,seasforce_peak,5,peak_hosp_norm,0.9010148663682758,0.9010148663682758,1.5032669765583373,1.6219083429873167,0.9177672489873149,2.2949504031133228,0.44878091648596097,3.2067757476892575
2-5y,2020-21,seasforce_peak,6,hosp_tot_norm,1.0198903551184673,1.0198903551184673,2.1475984013488527,2.16609098109988,1.839359385787525,2.4655197832794635,1.5047402972749213,2.948081159410742
2-5y,2020-21,seasforce_peak,6,peak_hosp_norm,1.0198903551184673,1.0198903551184673,1.7206308535292045,1.7886561240987429,1.0670901681886331,2.4131742940406857,0.4863684263384631,3.508869107261098
2-5y,2020-21,seasforce_peak,7,hosp_tot_norm,1.1276134187468205,1.1276134187468205,2.2220479970805096,2.2175706948388836,1.9063482676889847,2.488691428410355,1.531128743070381,2.9627444376676317
2-5y,2020-21,seasforce_peak,7,peak_hosp_norm,1.1276134187468205,1.1276134187468205,1.849936861605451,1.8912101433337338,1.18571249385989,2.538822880784182,0.5159178524270212,3.4542185591743184
2-5y,2020-21,seasforce_peak,8,hosp_tot_norm,1.2332535723679419,1.2332535723679419,2.2287578738043696,2.2336384430668206,1.9215504539352968,2.539974367453578,1.5462270512345806,3.051114923043972
2-5y,2020-21,seasforce_peak,8,peak_hosp_norm,1.2332535723679419,1.2332535723679419,1.920194462985837,1.9736843732932123,1.2139295086977406,2.6604342832420818,0.55242419618131,3.7760372706025245
2-5y,2020-21,seasforce_peak,9,hosp_tot_norm,1.3457695490011057,1.3457695490011057,2.2335746533481364,2.2488874469425904,1.953185393235136,2.5306381189270764,1.5799545279667258,2.987717082532928
2-5y,2020-21,seasforce_peak,9,peak_hosp_norm,1.3457695490011057,1.3457695490011057,1.9771001863912896,2.0185667571979566,1.3251764235600432,2.670839476451993,0.5924051990127375,3.590694905463448
2-5y,2020-21,seasforce_peak,10,hosp_tot_norm,1.4459523399764942,1.4459523399764942,2.2856934409383483,2.279512012096783,1.9592445085316073,2.549363597860628,1.5878339628251605,2.9995773057347654
2-5y,2020-21,seasforce_peak,10,peak_hosp_norm,1.4459523399764942,1.4459523399764942,2.1101598893617988,2.099249008671296,1.427397950868375,2.7365957894029553,0.640957857400491,3.653669864402392
2-5y,2022,age_dep,1,hosp_tot_norm,0.0903417328646164,0.0903417328646164,0.7281573410882277,0.7213949426248083,0.49587273599202064,0.9245249684237806,0.2960931283909731,1.1938672654181302
2-5y,2022,age_dep,1,peak_hosp_norm,0.0903417328646164,0.0903417328646164,0.5513991435774714,0.6036214968614947,0.38963964356084696,0.7659587268774979,0.20907238623342528,1.1462650984016238
2-5y,2022,age_dep,2,hosp_tot_norm,0.11951275665588038,0.11951275665588038,0.780682355834097,0.7658553851128947,0.5563116704905187,0.9620467195238364,0.3228349700033597,1.188187068462245
2-5y,2022,age_dep,2,peak_hosp_norm,0.11951275665588038,0.11951275665588038,0.6389688955700363,0.6772852463137786,0.45673634009042063,0.8815221733199549,0.25434397773559214,1.2137249034779705
2-5y,2022,age_dep,3,hosp_tot_norm,0.14133551828913188,0.14133551828913188,0.8196484661161314,0.80115858466107,0.6208872716149606,1.0036680495227042,0.3225464054705647,1.207377881398309
2-5y,2022,age_dep,3,peak_hosp_norm,0.14133551828913188,0.14133551828913188,0.7125854858913094,0.7283605804281074,0.5156225250955402,0.954857642333997,0.2486324418989424,1.2319323810139182
2-5y,2022,age_dep,4,hosp_tot_norm,0.16148204369743227,0.16148204369743227,0.8536886127926262,0.8362461750993873,0.6656644067339956,1.0323518168400974,0.3302029133341511,1.2168154719019668
2-5y,2022,age_dep,4,peak_hosp_norm,0.16148204369743227,0.16148204369743227,0.754558224690961,0.7585487884921428,0.5417593670947892,0.975102212754352,0.2651917168235375,1.2680236322826242
2-5y,2022,age_dep,5,hosp_tot_norm,0.17920264401479896,0.17920264401479896,0.902720414039264,0.8672363941335421,0.7131388957920044,1.0555451621187317,0.35112988519385985,1.2148931672555017
2-5y,2022,age_dep,5,peak_hosp_norm,0.17920264401479896,0.17920264401479896,0.8324665632129367,0.7997320514520975,0.5850145767651791,0.997035818531172,0.28432039448325214,1.217290484795413
2-5y,2022,age_dep,6,hosp_tot_norm,0.19589173082264608,0.19589173082264608,0.9479865174537483,0.8986693118806819,0.761931733897277,1.0690736851008036,0.3921351842056125,1.1959843229830212
2-5y,2022,age_dep,6,peak_hosp_norm,0.19589173082264608,0.19589173082264608,0.8858572172629511,0.8296537853830582,0.653811621273499,1.0189866869295519,0.3272634782130792,1.1989996541842753
2-5y,2022,age_dep,7,hosp_tot_norm,0.2149057300255139,0.2149057300255139,0.9950457737823718,0.9429956311717584,0.8349740889898526,1.0904489744825128,0.47825058380599117,1.1951684446188484
2-5y,2022,age_dep,7,peak_hosp_norm,0.2149057300255139,0.2149057300255139,0.9092359034343079,0.862629915933277,0.7375474427145993,1.0054662981077278,0.3974346532744589,1.1955878551769794
2-5y,2022,age_dep,8,hosp_tot_norm,0.2351008699354774,0.2351008699354774,1.0225416484705656,0.965782515861157,0.872338650794362,1.0944672631838006,0.4942718091213858,1.205478179911746
2-5y,2022,age_dep,8,peak_hosp_norm,0.2351008699354774,0.2351008699354774,0.9257766319903988,0.8770878220424171,0.7714131762732904,1.000878077537134,0.37888080747443753,1.193053493316992
2-5y,2022,age_dep,9,hosp_tot_norm,0.25978270257240416,0.25978270257240416,1.0471394137056298,1.0013474939918137,0.947442879697374,1.093770879879245,0.6112779005134855,1.1828357422469176
2-5y,2022,age_dep,9,peak_hosp_norm,0.25978270257240416,0.25978270257240416,0.9206654100620566,0.8948822767491068,0.8135200390252048,0.9895750559980411,0.5432907103381203,1.1531013530156762
2-5y,2022,age_dep,10,hosp_tot_norm,0.2966976021602808,0.2966976021602808,1.0542699397274657,1.0281515788501325,0.9977135985098587,1.089370596670972,0.757488941999211,1.1571298236156529
2-5y,2022,age_dep,10,peak_hosp_norm,0.2966976021602808,0.2966976021602808,0.9068251934903591,0.9002435998558173,0.8491444033391279,0.9601943665177761,0.6969763986341045,1.089312966384611
2-5y,2022,age_exp_ratio,1,hosp_tot_norm,0.10764090920053848,0.10764090920053848,0.7813487110084849,0.7594277234168046,0.5523439374477512,0.9631479869392172,0.3204621927053478,1.1906111086484117
2-5y,2022,age_exp_ratio,1,peak_hosp_norm,0.10764090920053848,0.10764090920053848,0.6721006376640403,0.6950663642003567,0.4529669955245842,0.9221671244135871,0.24222276729400083,1.2215342245752696
2-5y,2022,age_exp_ratio,2,hosp_tot_norm,0.15239242622283167,0.15239242622283167,0.8376461844907258,0.8174199803650889,0.6117998171597282,1.0447590807266887,0.3267804001430479,1.2241065697743716
2-5y,2022,age_exp_ratio,2,peak_hosp_norm,0.15239242622283167,0.15239242622283167,0.7314898744667854,0.7508418316190258,0.5119044232035358,1.0008865449903668,0.2638670784573033,1.2661861408464603
2-5y,2022,age_exp_ratio,3,hosp_tot_norm,0.1952184138086518,0.1952184138086518,0.8971720399793799,0.853446892119606,0.672857576082925,1.0700150283040524,0.320796087725132,1.2253730730578467
2-5y,2022,age_exp_ratio,3,peak_hosp_norm,0.1952184138086518,0.1952184138086518,0.8212715642022967,0.7851525341633053,0.5541380187608667,1.0127783253740708,0.24852802034039134,1.2316467727369194
2-5y,2022,age_exp_ratio,4,hosp_tot_norm,0.2407035385499124,0.2407035385499124,0.9212109732522064,0.8731472251941953,0.7025350030842963,1.075499588613922,0.35294336285998484,1.2120897541906244
2-5y,2022,age_exp_ratio,4,peak_hosp_norm,0.2407035385499124,0.2407035385499124,0.8334790577738229,0.7955538772874616,0.5710869724159706,1.0222790530795476,0.2804282314280697,1.2000601184554114
2-5y,2022,age_exp_ratio,5,hosp_tot_norm,0.2852272122246543,0.2852272122246543,0.9463098541653472,0.8979026695523105,0.7598969312846914,1.0755567827633805,0.35112988519385985,1.2049775511435352
2-5y,2022,age_exp_ratio,5,peak_hosp_norm,0.2852272122246543,0.2852272122246543,0.8780737261670567,0.815385386620403,0.6273150096790825,0.9979883897728856,0.2659129757309357,1.1877611931452472
2-5y,2022,age_exp_ratio,6,hosp_tot_norm,0.33511083174526635,0.33511083174526635,0.9691242661078998,0.9026772810844621,0.7648063103523195,1.0726789321652785,0.3751882395550504,1.2039092633135504
2-5y,2022,age_exp_ratio,6,peak_hosp_norm,0.33511083174526635,0.33511083174526635,0.8730876993537654,0.8061181871575862,0.6312053971006634,0.9827400853803399,0.29395462264819644,1.1859213471709205
2-5y,2022,age_exp_ratio,7,hosp_tot_norm,0.39848339244744824,0.39848339244744824,0.9947115394929611,0.9213972499956533,0.802684949692526,1.0916708110067328,0.3853807543841012,1.197885707511864
