par_id,exp_dep,age_dep,seasforc_width_wks,R0,seasforce_peak,omega,const_delta
19912,1,0.5625,5,1.5,1,0.002857142857142857,3.770344429902775
19913,1.125,0.5625,5,1.5,1,0.002857142857142857,4.490938637766636
19914,1.25,0.5625,5,1.5,1,0.002857142857142857,5.3174372061119985
19915,1.375,0.5625,5,1.5,1,0.002857142857142857,6.262581532600632
19921,0.25,0.625,5,1.5,1,0.002857142857142857,1.3491701290822966
19922,0.375,0.625,5,1.5,1,0.002857142857142857,1.6885647316613384
19923,0.5,0.625,5,1.5,1,0.002857142857142857,2.0929155586447754
19924,0.625,0.625,5,1.5,1,0.002857142857142857,2.570296558422487
19925,0.75,0.625,5,1.5,1,0.002857142857142857,3.129433584585806
19926,0.875,0.625,5,1.5,1,0.002857142857142857,3.77988601935471
19927,1,0.625,5,1.5,1,0.002857142857142857,4.532264953133797
19928,1.125,0.625,5,1.5,1,0.002857142857142857,5.3984786199358
19936,0.25,0.6875,5,1.5,1,0.002857142857142857,1.58840808364144
19937,0.375,0.6875,5,1.5,1,0.002857142857142857,1.9879849188086394
19938,0.5,0.6875,5,1.5,1,0.002857142857142857,2.464036165692139
19939,0.625,0.6875,5,1.5,1,0.002857142857142857,3.026067463805389
19940,0.75,0.6875,5,1.5,1,0.002857142857142857,3.684351955195045
19941,0.875,0.6875,5,1.5,1,0.002857142857142857,4.450144113752519
19942,1,0.6875,5,1.5,1,0.002857142857142857,5.335936612871306
19943,1.125,0.6875,5,1.5,1,0.002857142857142857,6.355749282045115
19951,0.25,0.75,5,1.5,1,0.002857142857142857,1.8393861991604616
19952,0.375,0.75,5,1.5,1,0.002857142857142857,2.3020985988769223
19953,0.5,0.75,5,1.5,1,0.002857142857142857,2.8533688314000516
19954,0.625,0.75,5,1.5,1,0.002857142857142857,3.504204484965714
19955,0.75,0.75,5,1.5,1,0.002857142857142857,4.266501920400336
19956,0.875,0.75,5,1.5,1,0.002857142857142857,5.153293886761222
19966,0.25,0.8125,5,1.5,1,0.002857142857142857,2.102249248238937
19967,0.375,0.8125,5,1.5,1,0.002857142857142857,2.6310869631781664
19968,0.5,0.8125,5,1.5,1,0.002857142857142857,3.2611381359156826
19969,0.625,0.8125,5,1.5,1,0.002857142857142857,4.00498342738302
19970,0.75,0.8125,5,1.5,1,0.002857142857142857,4.876219283837925
19971,0.875,0.8125,5,1.5,1,0.002857142857142857,5.889740938766825
19981,0.25,0.875,5,1.5,1,0.002857142857142857,2.3777292242092023
19982,0.375,0.875,5,1.5,1,0.002857142857142857,2.975866143857702
19983,0.5,0.875,5,1.5,1,0.002857142857142857,3.688479592248861
19984,0.625,0.875,5,1.5,1,0.002857142857142857,4.5297988075102795
19996,0.25,0.9375,5,1.5,1,0.002857142857142857,2.666940560233632
19997,0.375,0.9375,5,1.5,1,0.002857142857142857,3.3378309187076227
19998,0.5,0.9375,5,1.5,1,0.002857142857142857,4.1371219775599695
20011,0.25,1,5,1.5,1,0.002857142857142857,2.971229380894142
20012,0.375,1,5,1.5,1,0.002857142857142857,3.718666040780513
20013,0.5,1,5,1.5,1,0.002857142857142857,4.609153482967841
20054,1.875,0.1875,7,1.5,1,0.002857142857142857,1.8608094037401053
20055,2,0.1875,7,1.5,1,0.002857142857142857,2.151016679942416
20067,1.625,0.25,7,1.5,1,0.002857142857142857,2.0744521456698686
20068,1.75,0.25,7,1.5,1,0.002857142857142857,2.4125824932097815
20069,1.875,0.25,7,1.5,1,0.002857142857142857,2.7967627918047673
20070,2,0.25,7,1.5,1,0.002857142857142857,3.232939065614583
20080,1.375,0.3125,7,1.5,1,0.002857142857142857,2.1850761247597075
20081,1.5,0.3125,7,1.5,1,0.002857142857142857,2.5613109261096434
20082,1.625,0.3125,7,1.5,1,0.002857142857142857,2.989793489001694
20083,1.75,0.3125,7,1.5,1,0.002857142857142857,3.4771221138720705
20084,1.875,0.3125,7,1.5,1,0.002857142857142857,4.03081999393144
20093,1.125,0.375,7,1.5,1,0.002857142857142857,2.16139719715271
20094,1.25,0.375,7,1.5,1,0.002857142857142857,2.5591741059818953
20095,1.375,0.375,7,1.5,1,0.002857142857142857,3.0140527990457695
20096,1.5,0.375,7,1.5,1,0.002857142857142857,3.5330239887712063
20097,1.625,0.375,7,1.5,1,0.002857142857142857,4.124064755448898
20106,0.875,0.4375,7,1.5,1,0.002857142857142857,2.0012921274833406
20107,1,0.4375,7,1.5,1,0.002857142857142857,2.399645418917628
20108,1.125,0.4375,7,1.5,1,0.002857142857142857,2.858269457635411
20109,1.25,0.4375,7,1.5,1,0.002857142857142857,3.384296599225515
20110,1.375,0.4375,7,1.5,1,0.002857142857142857,3.985836139031671
20111,1.5,0.4375,7,1.5,1,0.002857142857142857,4.672132717438933
20112,1.625,0.4375,7,1.5,1,0.002857142857142857,5.453735364947547
20119,0.625,0.5,7,1.5,1,0.002857142857142857,1.7331558787252108
20120,0.75,0.5,7,1.5,1,0.002857142857142857,2.1101830434437687
20121,0.875,0.5,7,1.5,1,0.002857142857142857,2.5487843626015687
20122,1,0.5,7,1.5,1,0.002857142857142857,3.056114914726088
20123,1.125,0.5,7,1.5,1,0.002857142857142857,3.6402044447573743
20124,1.25,0.5,7,1.5,1,0.002857142857142857,4.310136502340018
20125,1.375,0.5,7,1.5,1,0.002857142857142857,5.076238837670999
20126,1.5,0.5,7,1.5,1,0.002857142857142857,5.950285141621159
20132,0.375,0.5625,7,1.5,1,0.002857142857142857,1.4046995699462679
20133,0.5,0.5625,7,1.5,1,0.002857142857142857,1.7410748489752357
20134,0.625,0.5625,7,1.5,1,0.002857142857142857,2.1382031748928965
20135,0.75,0.5625,7,1.5,1,0.002857142857142857,2.6033434952286667
20136,0.875,0.5625,7,1.5,1,0.002857142857142857,3.144448161374005
20137,1,0.5625,7,1.5,1,0.002857142857142857,3.770344429902775
20138,1.125,0.5625,7,1.5,1,0.002857142857142857,4.490938637766636
20139,1.25,0.5625,7,1.5,1,0.002857142857142857,5.3174372061119985
20140,1.375,0.5625,7,1.5,1,0.002857142857142857,6.262581532600632
20146,0.25,0.625,7,1.5,1,0.002857142857142857,1.3491701290822966
20147,0.375,0.625,7,1.5,1,0.002857142857142857,1.6885647316613384
20148,0.5,0.625,7,1.5,1,0.002857142857142857,2.0929155586447754
20149,0.625,0.625,7,1.5,1,0.002857142857142857,2.570296558422487
20150,0.75,0.625,7,1.5,1,0.002857142857142857,3.129433584585806
20151,0.875,0.625,7,1.5,1,0.002857142857142857,3.77988601935471
20152,1,0.625,7,1.5,1,0.002857142857142857,4.532264953133797
20153,1.125,0.625,7,1.5,1,0.002857142857142857,5.3984786199358
20161,0.25,0.6875,7,1.5,1,0.002857142857142857,1.58840808364144
20162,0.375,0.6875,7,1.5,1,0.002857142857142857,1.9879849188086394
20163,0.5,0.6875,7,1.5,1,0.002857142857142857,2.464036165692139
20164,0.625,0.6875,7,1.5,1,0.002857142857142857,3.026067463805389
20165,0.75,0.6875,7,1.5,1,0.002857142857142857,3.684351955195045
20166,0.875,0.6875,7,1.5,1,0.002857142857142857,4.450144113752519
20167,1,0.6875,7,1.5,1,0.002857142857142857,5.335936612871306
20168,1.125,0.6875,7,1.5,1,0.002857142857142857,6.355749282045115
20176,0.25,0.75,7,1.5,1,0.002857142857142857,1.8393861991604616
20177,0.375,0.75,7,1.5,1,0.002857142857142857,2.3020985988769223
20178,0.5,0.75,7,1.5,1,0.002857142857142857,2.8533688314000516
20179,0.625,0.75,7,1.5,1,0.002857142857142857,3.504204484965714
20180,0.75,0.75,7,1.5,1,0.002857142857142857,4.266501920400336
20181,0.875,0.75,7,1.5,1,0.002857142857142857,5.153293886761222
20191,0.25,0.8125,7,1.5,1,0.002857142857142857,2.102249248238937
20192,0.375,0.8125,7,1.5,1,0.002857142857142857,2.6310869631781664
20193,0.5,0.8125,7,1.5,1,0.002857142857142857,3.2611381359156826
20194,0.625,0.8125,7,1.5,1,0.002857142857142857,4.00498342738302
20195,0.75,0.8125,7,1.5,1,0.002857142857142857,4.876219283837925
20196,0.875,0.8125,7,1.5,1,0.002857142857142857,5.889740938766825
20206,0.25,0.875,7,1.5,1,0.002857142857142857,2.3777292242092023
20207,0.375,0.875,7,1.5,1,0.002857142857142857,2.975866143857702
20208,0.5,0.875,7,1.5,1,0.002857142857142857,3.688479592248861
20209,0.625,0.875,7,1.5,1,0.002857142857142857,4.5297988075102795
20221,0.25,0.9375,7,1.5,1,0.002857142857142857,2.666940560233632
20222,0.375,0.9375,7,1.5,1,0.002857142857142857,3.3378309187076227
20223,0.5,0.9375,7,1.5,1,0.002857142857142857,4.1371219775599695
20236,0.25,1,7,1.5,1,0.002857142857142857,2.971229380894142
20237,0.375,1,7,1.5,1,0.002857142857142857,3.718666040780513
20238,0.5,1,7,1.5,1,0.002857142857142857,4.609153482967841
20279,1.875,0.1875,3,1,1.25,0.002857142857142857,1.2405396024934034
20280,2,0.1875,3,1,1.25,0.002857142857142857,1.4340111199616106
20292,1.625,0.25,3,1,1.25,0.002857142857142857,1.3829680971132456
20293,1.75,0.25,3,1,1.25,0.002857142857142857,1.608388328806521
20294,1.875,0.25,3,1,1.25,0.002857142857142857,1.864508527869845
20295,2,0.25,3,1,1.25,0.002857142857142857,2.155292710409722
20305,1.375,0.3125,3,1,1.25,0.002857142857142857,1.4567174165064716
20306,1.5,0.3125,3,1,1.25,0.002857142857142857,1.707540617406429
20307,1.625,0.3125,3,1,1.25,0.002857142857142857,1.9931956593344629
20308,1.75,0.3125,3,1,1.25,0.002857142857142857,2.318081409248047
20309,1.875,0.3125,3,1,1.25,0.002857142857142857,2.6872133292876272
20318,1.125,0.375,3,1,1.25,0.002857142857142857,1.4409314647684732
20319,1.25,0.375,3,1,1.25,0.002857142857142857,1.7061160706545968
20320,1.375,0.375,3,1,1.25,0.002857142857142857,2.0093685326971795
20321,1.5,0.375,3,1,1.25,0.002857142857142857,2.3553493258474707
20322,1.625,0.375,3,1,1.25,0.002857142857142857,2.749376503632598
20331,0.875,0.4375,3,1,1.25,0.002857142857142857,1.3341947516555603
20332,1,0.4375,3,1,1.25,0.002857142857142857,1.599763612611752
20333,1.125,0.4375,3,1,1.25,0.002857142857142857,1.9055129717569406
20334,1.25,0.4375,3,1,1.25,0.002857142857142857,2.25619773281701
20335,1.375,0.4375,3,1,1.25,0.002857142857142857,2.657224092687781
20336,1.5,0.4375,3,1,1.25,0.002857142857142857,3.1147551449592887
20337,1.625,0.4375,3,1,1.25,0.002857142857142857,3.6358235766316978
20344,0.625,0.5,3,1,1.25,0.002857142857142857,1.155437252483474
20345,0.75,0.5,3,1,1.25,0.002857142857142857,1.4067886956291793
20346,0.875,0.5,3,1,1.25,0.002857142857142857,1.6991895750677124
20347,1,0.5,3,1,1.25,0.002857142857142857,2.0374099431507258
20348,1.125,0.5,3,1,1.25,0.002857142857142857,2.426802963171583
20349,1.25,0.5,3,1,1.25,0.002857142857142857,2.8734243348933455
20350,1.375,0.5,3,1,1.25,0.002857142857142857,3.3841592251139994
20351,1.5,0.5,3,1,1.25,0.002857142857142857,3.9668567610807726
20357,0.375,0.5625,3,1,1.25,0.002857142857142857,0.9364663799641786
20358,0.5,0.5625,3,1,1.25,0.002857142857142857,1.1607165659834906
20359,0.625,0.5625,3,1,1.25,0.002857142857142857,1.425468783261931
20360,0.75,0.5625,3,1,1.25,0.002857142857142857,1.7355623301524445
20361,0.875,0.5625,3,1,1.25,0.002857142857142857,2.0962987742493366
20362,1,0.5625,3,1,1.25,0.002857142857142857,2.5135629532685164
20363,1.125,0.5625,3,1,1.25,0.002857142857142857,2.993959091844424
20364,1.25,0.5625,3,1,1.25,0.002857142857142857,3.544958137407999
20365,1.375,0.5625,3,1,1.25,0.002857142857142857,4.175054355067088
20371,0.25,0.625,3,1,1.25,0.002857142857142857,0.8994467527215311
20372,0.375,0.625,3,1,1.25,0.002857142857142857,1.125709821107559
20373,0.5,0.625,3,1,1.25,0.002857142857142857,1.395277039096517
20374,0.625,0.625,3,1,1.25,0.002857142857142857,1.7135310389483245
20375,0.75,0.625,3,1,1.25,0.002857142857142857,2.0862890563905374
20376,0.875,0.625,3,1,1.25,0.002857142857142857,2.51992401290314
20377,1,0.625,3,1,1.25,0.002857142857142857,3.021509968755865
20378,1.125,0.625,3,1,1.25,0.002857142857142857,3.5989857466238666
20386,0.25,0.6875,3,1,1.25,0.002857142857142857,1.0589387224276268
20387,0.375,0.6875,3,1,1.25,0.002857142857142857,1.3253232792057597
20388,0.5,0.6875,3,1,1.25,0.002857142857142857,1.6426907771280925
20389,0.625,0.6875,3,1,1.25,0.002857142857142857,2.017378309203593
20390,0.75,0.6875,3,1,1.25,0.002857142857142857,2.4562346367966965
20391,0.875,0.6875,3,1,1.25,0.002857142857142857,2.9667627425016794
20392,1,0.6875,3,1,1.25,0.002857142857142857,3.5572910752475373
20393,1.125,0.6875,3,1,1.25,0.002857142857142857,4.237166188030077
20401,0.25,0.75,3,1,1.25,0.002857142857142857,1.2262574661069745
20402,0.375,0.75,3,1,1.25,0.002857142857142857,1.5347323992512816
20403,0.5,0.75,3,1,1.25,0.002857142857142857,1.9022458876000343
20404,0.625,0.75,3,1,1.25,0.002857142857142857,2.336136323310476
20405,0.75,0.75,3,1,1.25,0.002857142857142857,2.8443346136002243
20406,0.875,0.75,3,1,1.25,0.002857142857142857,3.435529257840815
20416,0.25,0.8125,3,1,1.25,0.002857142857142857,1.401499498825958
20417,0.375,0.8125,3,1,1.25,0.002857142857142857,1.7540579754521108
20418,0.5,0.8125,3,1,1.25,0.002857142857142857,2.174092090610455
20419,0.625,0.8125,3,1,1.25,0.002857142857142857,2.6699889515886803
20420,0.75,0.8125,3,1,1.25,0.002857142857142857,3.25081285589195
20421,0.875,0.8125,3,1,1.25,0.002857142857142857,3.926493959177883
20431,0.25,0.875,3,1,1.25,0.002857142857142857,1.5851528161394681
20432,0.375,0.875,3,1,1.25,0.002857142857142857,1.9839107625718013
20433,0.5,0.875,3,1,1.25,0.002857142857142857,2.458986394832574
20434,0.625,0.875,3,1,1.25,0.002857142857142857,3.01986587167352
20446,0.25,0.9375,3,1,1.25,0.002857142857142857,1.7779603734890876
20447,0.375,0.9375,3,1,1.25,0.002857142857142857,2.2252206124717486
20448,0.5,0.9375,3,1,1.25,0.002857142857142857,2.758081318373313
20461,0.25,1,3,1,1.25,0.002857142857142857,1.9808195872627614
20462,0.375,1,3,1,1.25,0.002857142857142857,2.4791106938536753
20463,0.5,1,3,1,1.25,0.002857142857142857,3.0727689886452274
20504,1.875,0.1875,5,1,1.25,0.002857142857142857,1.2405396024934034
20505,2,0.1875,5,1,1.25,0.002857142857142857,1.4340111199616106
20517,1.625,0.25,5,1,1.25,0.002857142857142857,1.3829680971132456
20518,1.75,0.25,5,1,1.25,0.002857142857142857,1.608388328806521
20519,1.875,0.25,5,1,1.25,0.002857142857142857,1.864508527869845
20520,2,0.25,5,1,1.25,0.002857142857142857,2.155292710409722
20530,1.375,0.3125,5,1,1.25,0.002857142857142857,1.4567174165064716
20531,1.5,0.3125,5,1,1.25,0.002857142857142857,1.707540617406429
20532,1.625,0.3125,5,1,1.25,0.002857142857142857,1.9931956593344629
20533,1.75,0.3125,5,1,1.25,0.002857142857142857,2.318081409248047
20534,1.875,0.3125,5,1,1.25,0.002857142857142857,2.6872133292876272
20543,1.125,0.375,5,1,1.25,0.002857142857142857,1.4409314647684732
20544,1.25,0.375,5,1,1.25,0.002857142857142857,1.7061160706545968
20545,1.375,0.375,5,1,1.25,0.002857142857142857,2.0093685326971795
20546,1.5,0.375,5,1,1.25,0.002857142857142857,2.3553493258474707
20547,1.625,0.375,5,1,1.25,0.002857142857142857,2.749376503632598
20556,0.875,0.4375,5,1,1.25,0.002857142857142857,1.3341947516555603
20557,1,0.4375,5,1,1.25,0.002857142857142857,1.599763612611752
20558,1.125,0.4375,5,1,1.25,0.002857142857142857,1.9055129717569406
20559,1.25,0.4375,5,1,1.25,0.002857142857142857,2.25619773281701
20560,1.375,0.4375,5,1,1.25,0.002857142857142857,2.657224092687781
20561,1.5,0.4375,5,1,1.25,0.002857142857142857,3.1147551449592887
20562,1.625,0.4375,5,1,1.25,0.002857142857142857,3.6358235766316978
20569,0.625,0.5,5,1,1.25,0.002857142857142857,1.155437252483474
20570,0.75,0.5,5,1,1.25,0.002857142857142857,1.4067886956291793
20571,0.875,0.5,5,1,1.25,0.002857142857142857,1.6991895750677124
20572,1,0.5,5,1,1.25,0.002857142857142857,2.0374099431507258
20573,1.125,0.5,5,1,1.25,0.002857142857142857,2.426802963171583
20574,1.25,0.5,5,1,1.25,0.002857142857142857,2.8734243348933455
20575,1.375,0.5,5,1,1.25,0.002857142857142857,3.3841592251139994
20576,1.5,0.5,5,1,1.25,0.002857142857142857,3.9668567610807726
20582,0.375,0.5625,5,1,1.25,0.002857142857142857,0.9364663799641786
20583,0.5,0.5625,5,1,1.25,0.002857142857142857,1.1607165659834906
20584,0.625,0.5625,5,1,1.25,0.002857142857142857,1.425468783261931
20585,0.75,0.5625,5,1,1.25,0.002857142857142857,1.7355623301524445
20586,0.875,0.5625,5,1,1.25,0.002857142857142857,2.0962987742493366
20587,1,0.5625,5,1,1.25,0.002857142857142857,2.5135629532685164
20588,1.125,0.5625,5,1,1.25,0.002857142857142857,2.993959091844424
20589,1.25,0.5625,5,1,1.25,0.002857142857142857,3.544958137407999
20590,1.375,0.5625,5,1,1.25,0.002857142857142857,4.175054355067088
20596,0.25,0.625,5,1,1.25,0.002857142857142857,0.8994467527215311
20597,0.375,0.625,5,1,1.25,0.002857142857142857,1.125709821107559
20598,0.5,0.625,5,1,1.25,0.002857142857142857,1.395277039096517
20599,0.625,0.625,5,1,1.25,0.002857142857142857,1.7135310389483245
20600,0.75,0.625,5,1,1.25,0.002857142857142857,2.0862890563905374
20601,0.875,0.625,5,1,1.25,0.002857142857142857,2.51992401290314
20602,1,0.625,5,1,1.25,0.002857142857142857,3.021509968755865
20603,1.125,0.625,5,1,1.25,0.002857142857142857,3.5989857466238666
20611,0.25,0.6875,5,1,1.25,0.002857142857142857,1.0589387224276268
20612,0.375,0.6875,5,1,1.25,0.002857142857142857,1.3253232792057597
20613,0.5,0.6875,5,1,1.25,0.002857142857142857,1.6426907771280925
20614,0.625,0.6875,5,1,1.25,0.002857142857142857,2.017378309203593
20615,0.75,0.6875,5,1,1.25,0.002857142857142857,2.4562346367966965
20616,0.875,0.6875,5,1,1.25,0.002857142857142857,2.9667627425016794
20617,1,0.6875,5,1,1.25,0.002857142857142857,3.5572910752475373
20618,1.125,0.6875,5,1,1.25,0.002857142857142857,4.237166188030077
20626,0.25,0.75,5,1,1.25,0.002857142857142857,1.2262574661069745
20627,0.375,0.75,5,1,1.25,0.002857142857142857,1.5347323992512816
20628,0.5,0.75,5,1,1.25,0.002857142857142857,1.9022458876000343
20629,0.625,0.75,5,1,1.25,0.002857142857142857,2.336136323310476
20630,0.75,0.75,5,1,1.25,0.002857142857142857,2.8443346136002243
20631,0.875,0.75,5,1,1.25,0.002857142857142857,3.435529257840815
20641,0.25,0.8125,5,1,1.25,0.002857142857142857,1.401499498825958
20642,0.375,0.8125,5,1,1.25,0.002857142857142857,1.7540579754521108
20643,0.5,0.8125,5,1,1.25,0.002857142857142857,2.174092090610455
20644,0.625,0.8125,5,1,1.25,0.002857142857142857,2.6699889515886803
20645,0.75,0.8125,5,1,1.25,0.002857142857142857,3.25081285589195
20646,0.875,0.8125,5,1,1.25,0.002857142857142857,3.926493959177883
20656,0.25,0.875,5,1,1.25,0.002857142857142857,1.5851528161394681
20657,0.375,0.875,5,1,1.25,0.002857142857142857,1.9839107625718013
20658,0.5,0.875,5,1,1.25,0.002857142857142857,2.458986394832574
20659,0.625,0.875,5,1,1.25,0.002857142857142857,3.01986587167352
20671,0.25,0.9375,5,1,1.25,0.002857142857142857,1.7779603734890876
20672,0.375,0.9375,5,1,1.25,0.002857142857142857,2.2252206124717486
20673,0.5,0.9375,5,1,1.25,0.002857142857142857,2.758081318373313
20686,0.25,1,5,1,1.25,0.002857142857142857,1.9808195872627614
20687,0.375,1,5,1,1.25,0.002857142857142857,2.4791106938536753
20688,0.5,1,5,1,1.25,0.002857142857142857,3.0727689886452274
20729,1.875,0.1875,7,1,1.25,0.002857142857142857,1.2405396024934034
20730,2,0.1875,7,1,1.25,0.002857142857142857,1.4340111199616106
20742,1.625,0.25,7,1,1.25,0.002857142857142857,1.3829680971132456
20743,1.75,0.25,7,1,1.25,0.002857142857142857,1.608388328806521
20744,1.875,0.25,7,1,1.25,0.002857142857142857,1.864508527869845
20745,2,0.25,7,1,1.25,0.002857142857142857,2.155292710409722
20755,1.375,0.3125,7,1,1.25,0.002857142857142857,1.4567174165064716
20756,1.5,0.3125,7,1,1.25,0.002857142857142857,1.707540617406429
20757,1.625,0.3125,7,1,1.25,0.002857142857142857,1.9931956593344629
20758,1.75,0.3125,7,1,1.25,0.002857142857142857,2.318081409248047
20759,1.875,0.3125,7,1,1.25,0.002857142857142857,2.6872133292876272
20768,1.125,0.375,7,1,1.25,0.002857142857142857,1.4409314647684732
20769,1.25,0.375,7,1,1.25,0.002857142857142857,1.7061160706545968
20770,1.375,0.375,7,1,1.25,0.002857142857142857,2.0093685326971795
20771,1.5,0.375,7,1,1.25,0.002857142857142857,2.3553493258474707
20772,1.625,0.375,7,1,1.25,0.002857142857142857,2.749376503632598
20781,0.875,0.4375,7,1,1.25,0.002857142857142857,1.3341947516555603
20782,1,0.4375,7,1,1.25,0.002857142857142857,1.599763612611752
20783,1.125,0.4375,7,1,1.25,0.002857142857142857,1.9055129717569406
20784,1.25,0.4375,7,1,1.25,0.002857142857142857,2.25619773281701
20785,1.375,0.4375,7,1,1.25,0.002857142857142857,2.657224092687781
20786,1.5,0.4375,7,1,1.25,0.002857142857142857,3.1147551449592887
20787,1.625,0.4375,7,1,1.25,0.002857142857142857,3.6358235766316978
20794,0.625,0.5,7,1,1.25,0.002857142857142857,1.155437252483474
20795,0.75,0.5,7,1,1.25,0.002857142857142857,1.4067886956291793
20796,0.875,0.5,7,1,1.25,0.002857142857142857,1.6991895750677124
20797,1,0.5,7,1,1.25,0.002857142857142857,2.0374099431507258
20798,1.125,0.5,7,1,1.25,0.002857142857142857,2.426802963171583
20799,1.25,0.5,7,1,1.25,0.002857142857142857,2.8734243348933455
20800,1.375,0.5,7,1,1.25,0.002857142857142857,3.3841592251139994
20801,1.5,0.5,7,1,1.25,0.002857142857142857,3.9668567610807726
20807,0.375,0.5625,7,1,1.25,0.002857142857142857,0.9364663799641786
20808,0.5,0.5625,7,1,1.25,0.002857142857142857,1.1607165659834906
20809,0.625,0.5625,7,1,1.25,0.002857142857142857,1.425468783261931
20810,0.75,0.5625,7,1,1.25,0.002857142857142857,1.7355623301524445
20811,0.875,0.5625,7,1,1.25,0.002857142857142857,2.0962987742493366
20812,1,0.5625,7,1,1.25,0.002857142857142857,2.5135629532685164
20813,1.125,0.5625,7,1,1.25,0.002857142857142857,2.993959091844424
20814,1.25,0.5625,7,1,1.25,0.002857142857142857,3.544958137407999
20815,1.375,0.5625,7,1,1.25,0.002857142857142857,4.175054355067088
20821,0.25,0.625,7,1,1.25,0.002857142857142857,0.8994467527215311
20822,0.375,0.625,7,1,1.25,0.002857142857142857,1.125709821107559
20823,0.5,0.625,7,1,1.25,0.002857142857142857,1.395277039096517
20824,0.625,0.625,7,1,1.25,0.002857142857142857,1.7135310389483245
20825,0.75,0.625,7,1,1.25,0.002857142857142857,2.0862890563905374
20826,0.875,0.625,7,1,1.25,0.002857142857142857,2.51992401290314
20827,1,0.625,7,1,1.25,0.002857142857142857,3.021509968755865
20828,1.125,0.625,7,1,1.25,0.002857142857142857,3.5989857466238666
20836,0.25,0.6875,7,1,1.25,0.002857142857142857,1.0589387224276268
20837,0.375,0.6875,7,1,1.25,0.002857142857142857,1.3253232792057597
20838,0.5,0.6875,7,1,1.25,0.002857142857142857,1.6426907771280925
20839,0.625,0.6875,7,1,1.25,0.002857142857142857,2.017378309203593
20840,0.75,0.6875,7,1,1.25,0.002857142857142857,2.4562346367966965
20841,0.875,0.6875,7,1,1.25,0.002857142857142857,2.9667627425016794
20842,1,0.6875,7,1,1.25,0.002857142857142857,3.5572910752475373
20843,1.125,0.6875,7,1,1.25,0.002857142857142857,4.237166188030077
20851,0.25,0.75,7,1,1.25,0.002857142857142857,1.2262574661069745
20852,0.375,0.75,7,1,1.25,0.002857142857142857,1.5347323992512816
20853,0.5,0.75,7,1,1.25,0.002857142857142857,1.9022458876000343
20854,0.625,0.75,7,1,1.25,0.002857142857142857,2.336136323310476
20855,0.75,0.75,7,1,1.25,0.002857142857142857,2.8443346136002243
20856,0.875,0.75,7,1,1.25,0.002857142857142857,3.435529257840815
20866,0.25,0.8125,7,1,1.25,0.002857142857142857,1.401499498825958
20867,0.375,0.8125,7,1,1.25,0.002857142857142857,1.7540579754521108
20868,0.5,0.8125,7,1,1.25,0.002857142857142857,2.174092090610455
20869,0.625,0.8125,7,1,1.25,0.002857142857142857,2.6699889515886803
20870,0.75,0.8125,7,1,1.25,0.002857142857142857,3.25081285589195
20871,0.875,0.8125,7,1,1.25,0.002857142857142857,3.926493959177883
20881,0.25,0.875,7,1,1.25,0.002857142857142857,1.5851528161394681
20882,0.375,0.875,7,1,1.25,0.002857142857142857,1.9839107625718013
20883,0.5,0.875,7,1,1.25,0.002857142857142857,2.458986394832574
20884,0.625,0.875,7,1,1.25,0.002857142857142857,3.01986587167352
20896,0.25,0.9375,7,1,1.25,0.002857142857142857,1.7779603734890876
20897,0.375,0.9375,7,1,1.25,0.002857142857142857,2.2252206124717486
20898,0.5,0.9375,7,1,1.25,0.002857142857142857,2.758081318373313
20911,0.25,1,7,1,1.25,0.002857142857142857,1.9808195872627614
20912,0.375,1,7,1,1.25,0.002857142857142857,2.4791106938536753
20913,0.5,1,7,1,1.25,0.002857142857142857,3.0727689886452274
20954,1.875,0.1875,3,1.1,1.25,0.002857142857142857,1.364593562742744
20955,2,0.1875,3,1.1,1.25,0.002857142857142857,1.5774122319577717
20967,1.625,0.25,3,1.1,1.25,0.002857142857142857,1.5212649068245703
20968,1.75,0.25,3,1.1,1.25,0.002857142857142857,1.7692271616871733
20969,1.875,0.25,3,1.1,1.25,0.002857142857142857,2.05095938065683
20970,2,0.25,3,1.1,1.25,0.002857142857142857,2.3708219814506943
20980,1.375,0.3125,3,1.1,1.25,0.002857142857142857,1.6023891581571188
20981,1.5,0.3125,3,1.1,1.25,0.002857142857142857,1.878294679147072
20982,1.625,0.3125,3,1.1,1.25,0.002857142857142857,2.1925152252679094
20983,1.75,0.3125,3,1.1,1.25,0.002857142857142857,2.549889550172852
20984,1.875,0.3125,3,1.1,1.25,0.002857142857142857,2.9559346622163902
20993,1.125,0.375,3,1.1,1.25,0.002857142857142857,1.5850246112453208
20994,1.25,0.375,3,1.1,1.25,0.002857142857142857,1.8767276777200566
20995,1.375,0.375,3,1.1,1.25,0.002857142857142857,2.210305385966898
20996,1.5,0.375,3,1.1,1.25,0.002857142857142857,2.590884258432218
20997,1.625,0.375,3,1.1,1.25,0.002857142857142857,3.0243141539958582
21006,0.875,0.4375,3,1.1,1.25,0.002857142857142857,1.4676142268211165
21007,1,0.4375,3,1.1,1.25,0.002857142857142857,1.7597399738729274
21008,1.125,0.4375,3,1.1,1.25,0.002857142857142857,2.096064268932635
21009,1.25,0.4375,3,1.1,1.25,0.002857142857142857,2.4818175060987113
21010,1.375,0.4375,3,1.1,1.25,0.002857142857142857,2.922946501956559
21011,1.5,0.4375,3,1.1,1.25,0.002857142857142857,3.426230659455218
21012,1.625,0.4375,3,1.1,1.25,0.002857142857142857,3.999405934294868
