agegroup,epi_year,epi_year_wk_start,parname,par_bin,varname,parvalue,mean_parvalue,median,mean,ci50_l,ci50_u,ci95_l,ci95_u
3,2020,40,R0,8,peak_yday,2.128304397173726,2.128304397173726,-74,-72.775,-81,-60,-95,-46
3,2020,40,R0,9,cumul_hosp,2.296187511964206,2.296187511964206,0.5021890272959743,0.4950383299417776,0.1884826243865621,0.7550590863129625,0.022800176650389272,1.0100599231477208
3,2020,40,R0,9,peak_hosp,2.296187511964206,2.296187511964206,0.8183963338145142,0.8895380685590907,0.46342569035277775,1.27619928161484,0.042619982477390975,2.038231020763789
3,2020,40,R0,9,peak_yday,2.296187511964206,2.296187511964206,-74,-70.25,-81,-60,-102,-46
3,2020,40,R0,10,cumul_hosp,2.5871421090438202,2.5871421090438202,0.6652764563231377,0.6401438398379192,0.4037651869397838,0.9141600260127165,0.06292585612606642,1.2294866074197726
3,2020,40,R0,10,peak_hosp,2.5871421090438202,2.5871421090438202,0.9688391094114068,1.0266552138742508,0.5662101226511864,1.409378148410625,0.13428230257062004,2.231637251961647
3,2020,40,R0,10,peak_yday,2.5871421090438202,2.5871421090438202,-74,-73.475,-81,-60,-102,-46
3,2020,40,seasforc_width_wks,1,cumul_hosp,2.8735834099316087,2.8735834099316087,0.2135472517460321,0.2993576876136255,0.07265392548061218,0.4499219323233402,0.007231287059421891,0.9756520955383402
3,2020,40,seasforc_width_wks,1,peak_hosp,2.8735834099316087,2.8735834099316087,0.30094364379255933,0.3837985860700588,0.12728666694429527,0.5034581358601572,0.006571309998307972,1.2868201636597123
3,2020,40,seasforc_width_wks,1,peak_yday,2.8735834099316087,2.8735834099316087,-67,-69.87,-81,-60,-102,-46
3,2020,40,seasforc_width_wks,2,cumul_hosp,3.6007682280813547,3.6007682280813547,0.20565651925958,0.29714338008175284,0.045053286879500595,0.4972884638788061,0.004867160915737354,0.8766690623701452
3,2020,40,seasforc_width_wks,2,peak_hosp,3.6007682280813547,3.6007682280813547,0.37857854046947786,0.43238674519630377,0.07542119689950064,0.6620116098988164,0.004837610494098404,1.2738883786116577
3,2020,40,seasforc_width_wks,2,peak_yday,3.6007682280813547,3.6007682280813547,-74,-70.045,-81,-60,-102,-46
3,2020,40,seasforc_width_wks,3,cumul_hosp,4.0795811166489555,4.0795811166489555,0.1334551355927494,0.26128580967721227,0.02217785919478027,0.4743078810363441,0.0035672593842287505,0.8764645442870344
3,2020,40,seasforc_width_wks,3,peak_hosp,4.0795811166489555,4.0795811166489555,0.35934014717848695,0.4486943452052528,0.04632043347137976,0.7215090600338553,0.00452124142131197,1.6343415218729904
3,2020,40,seasforc_width_wks,3,peak_yday,4.0795811166489555,4.0795811166489555,-67,-68.645,-81,-60,-95,-46
3,2020,40,seasforc_width_wks,4,cumul_hosp,4.462767358168379,4.462767358168379,0.16070380802849538,0.2671125290343937,0.028211319404618386,0.431837648158391,0.00384042670684132,0.8756603722870888
3,2020,40,seasforc_width_wks,4,peak_hosp,4.462767358168379,4.462767358168379,0.40631397715245604,0.5064204686273474,0.05622601615173531,0.8491722019996554,0.004387307176784238,1.7220938005054147
3,2020,40,seasforc_width_wks,4,peak_yday,4.462767358168379,4.462767358168379,-74,-70.325,-81,-60,-88.17499999999998,-46
3,2020,40,seasforc_width_wks,5,cumul_hosp,4.83563154014902,4.83563154014902,0.14883406860729997,0.2799252341653126,0.03378680034590867,0.4905750831941932,0.0031439095317584796,0.925464886796343
3,2020,40,seasforc_width_wks,5,peak_hosp,4.83563154014902,4.83563154014902,0.44897307514164614,0.5361788484881296,0.09050287397337532,0.8176777145845517,0.003988238281384138,1.6020012478783563
3,2020,40,seasforc_width_wks,5,peak_yday,4.83563154014902,4.83563154014902,-74,-71.62,-81,-60,-95,-46
3,2020,40,seasforc_width_wks,6,cumul_hosp,5.2482869407809645,5.2482869407809645,0.13478192100025008,0.25366354058094726,0.03976798068334965,0.40639052115998636,0.0038192942891750316,0.8595957453282588
3,2020,40,seasforc_width_wks,6,peak_hosp,5.2482869407809645,5.2482869407809645,0.3908103801517432,0.5674474644928147,0.10910297720366836,0.9089745598832628,0.005634376614325721,1.7605381677629484
3,2020,40,seasforc_width_wks,6,peak_yday,5.2482869407809645,5.2482869407809645,-74,-72.88,-81,-67,-95,-53
3,2020,40,seasforc_width_wks,7,cumul_hosp,5.671890102748877,5.671890102748877,0.1505778197300358,0.2749163505537876,0.03503536068540321,0.47447381457418836,0.00419105539735246,0.9444024165969134
3,2020,40,seasforc_width_wks,7,peak_hosp,5.671890102748877,5.671890102748877,0.5049159076787276,0.6337109787959907,0.11083423402164194,1.0744367186970916,0.008663013058021828,1.7461768396690167
3,2020,40,seasforc_width_wks,7,peak_yday,5.671890102748877,5.671890102748877,-74,-68.775,-81,-60,-95,-46
3,2020,40,seasforc_width_wks,8,cumul_hosp,6.158958798240736,6.158958798240736,0.18115479245499325,0.3243515192187031,0.03514710322047933,0.5877433867519312,0.0056539721397231586,0.9833425512821832
3,2020,40,seasforc_width_wks,8,peak_hosp,6.158958798240736,6.158958798240736,0.565626138079743,0.7019840423254201,0.11705609498007745,1.1667878732789358,0.011880599789849343,1.9088636982156304
3,2020,40,seasforc_width_wks,8,peak_yday,6.158958798240736,6.158958798240736,-74,-66.175,-81,-60,-95,-39
3,2020,40,seasforc_width_wks,9,cumul_hosp,6.825261766578832,6.825261766578832,0.19496422848884754,0.3573387772868474,0.0529979011406283,0.6401202954404605,0.004866760552377236,1.0514441123913925
3,2020,40,seasforc_width_wks,9,peak_hosp,6.825261766578832,6.825261766578832,0.744874149668701,0.829569958327915,0.1891189973081784,1.2939098708609098,0.012360999432732216,2.1214305972697676
3,2020,40,seasforc_width_wks,9,peak_yday,6.825261766578832,6.825261766578832,-74,-60.56,-81,-60,-95,263
3,2020,40,seasforc_width_wks,10,cumul_hosp,8.087934996201417,8.087934996201417,0.4125734742619369,0.46575083293419334,0.1255886351327061,0.7475146654717119,0.016154669875402237,1.183769998106163
3,2020,40,seasforc_width_wks,10,peak_hosp,8.087934996201417,8.087934996201417,1.2120288586010148,1.116191757832309,0.5382845668012233,1.646199978525575,0.05066315928735455,2.1833224933400137
3,2020,40,seasforc_width_wks,10,peak_yday,8.087934996201417,8.087934996201417,-74,-49.04,-81,-60,-95,263
3,2020,40,seasforce_peak,1,cumul_hosp,0.2951290948596721,0.2951290948596721,0.38822639142194615,0.47890149132892357,0.14482905613488478,0.817325680294291,0.040256791652496016,1.1163352198419376
3,2020,40,seasforce_peak,1,peak_hosp,0.2951290948596721,0.2951290948596721,1.257056492576219,1.2000485626238326,0.6250940228158539,1.7279872164285188,0.15595119017919182,2.3555212759169226
3,2020,40,seasforce_peak,1,peak_yday,0.2951290948596721,0.2951290948596721,-74,-62.935,-88,-67,-95,256.17500000000007
3,2020,40,seasforce_peak,2,cumul_hosp,0.46252401097228146,0.46252401097228146,0.4762920045377031,0.5170869889805978,0.23077261003067545,0.8043974076695948,0.05593212266019302,1.1546279481223132
3,2020,40,seasforce_peak,2,peak_hosp,0.46252401097228146,0.46252401097228146,0.9707820790768836,0.9947466627214915,0.6900736957186386,1.2751963631841108,0.14625168008634737,1.9012868580238558
3,2020,40,seasforce_peak,2,peak_yday,0.46252401097228146,0.46252401097228146,-74,-71.395,-88,-67,-102,-52.82499999999996
3,2020,40,seasforce_peak,3,cumul_hosp,0.6297160629837628,0.6297160629837628,0.44623228574754387,0.4744247982249252,0.17713994548296602,0.7373026104163366,0.03970102433794089,0.9866996891912727
3,2020,40,seasforce_peak,3,peak_hosp,0.6297160629837628,0.6297160629837628,0.7770002212186357,0.8356785534449,0.470793026391762,1.124331944059823,0.1179343384575096,1.7698323228203006
3,2020,40,seasforce_peak,3,peak_yday,0.6297160629837628,0.6297160629837628,-74,-68.17,-81,-67,-95,-46
3,2020,40,seasforce_peak,4,cumul_hosp,0.7837486314861053,0.7837486314861053,0.3878329321085227,0.395650327661097,0.12641542561829297,0.6184514880257354,0.019987494811420703,0.9454306877760628
3,2020,40,seasforce_peak,4,peak_hosp,0.7837486314861053,0.7837486314861053,0.6167475539538252,0.7168226245526197,0.35709260268412474,1.0119416999198823,0.04153672697287156,1.7834918834282967
3,2020,40,seasforce_peak,4,peak_yday,0.7837486314861053,0.7837486314861053,-74,-67.65,-81,-60,-95,-46
3,2020,40,seasforce_peak,5,cumul_hosp,0.9111160935190702,0.9111160935190702,0.22467982829808159,0.3098100795347611,0.05480071993738174,0.5088791378467199,0.012023003666686913,0.9329614559523848
3,2020,40,seasforce_peak,5,peak_hosp,0.9111160935190702,0.9111160935190702,0.4797113016625081,0.5637389654831123,0.1277825704796336,0.8445387444243833,0.026802463639373098,1.9087192268512732
3,2020,40,seasforce_peak,5,peak_yday,0.9111160935190702,0.9111160935190702,-74,-65.41,-81,-60,-95,-45.82499999999996
3,2020,40,seasforce_peak,6,cumul_hosp,1.024698061569889,1.024698061569889,0.1438113977991714,0.2678754677902464,0.03580940314706901,0.499309621110703,0.00734620314168325,0.900275854824446
3,2020,40,seasforce_peak,6,peak_hosp,1.024698061569889,1.024698061569889,0.3965663947884165,0.5373801761567518,0.07788228278481217,0.9042461236656408,0.014634267186561557,1.7347377114353932
3,2020,40,seasforce_peak,6,peak_yday,1.024698061569889,1.024698061569889,-67,-67.66,-81,-60,-95,-45.82499999999996
3,2020,40,seasforce_peak,7,cumul_hosp,1.1275587419174067,1.1275587419174067,0.11001908451496051,0.20806635403355397,0.025720618027650178,0.3241424724546743,0.005390905869820449,0.7686393258137444
3,2020,40,seasforce_peak,7,peak_hosp,1.1275587419174067,1.1275587419174067,0.23190938625008345,0.40629443419978933,0.05750554687808729,0.5983159361005057,0.009316516706924098,1.5741791853363525
3,2020,40,seasforce_peak,7,peak_yday,1.1275587419174067,1.1275587419174067,-67,-67.135,-81,-60,-88,-46
3,2020,40,seasforce_peak,8,cumul_hosp,1.2338478380391527,1.2338478380391527,0.07553823557289874,0.17742997918047546,0.017059160270086807,0.23361554709099186,0.004580505455834883,0.7835934988042809
3,2020,40,seasforce_peak,8,peak_hosp,1.2338478380391527,1.2338478380391527,0.18559375757318974,0.3619070007449642,0.037030399846575586,0.4749201598778335,0.00686135157696126,1.756468841897821
3,2020,40,seasforce_peak,8,peak_yday,1.2338478380391527,1.2338478380391527,-67,-65.205,-74,-60,-95,-46
3,2020,40,seasforce_peak,9,cumul_hosp,1.3402291403653877,1.3402291403653877,0.04405467579775065,0.14332633560543465,0.011238407551277405,0.16135128480227232,0.002775629996269807,0.7882780542103405
3,2020,40,seasforce_peak,9,peak_hosp,1.3402291403653877,1.3402291403653877,0.10810896167195976,0.29591929676116796,0.019685620355478026,0.3203649210701055,0.003415955051728116,1.4485415852061612
3,2020,40,seasforce_peak,9,peak_yday,1.3402291403653877,1.3402291403653877,-67,-68.89,-81,-60,-95,-46
3,2020,40,seasforce_peak,10,cumul_hosp,1.4448627897897959,1.4448627897897959,0.030003477450136904,0.10827383880676046,0.008347228902977753,0.11461694123680043,0.0024966679205995846,0.6540019811976018
3,2020,40,seasforce_peak,10,peak_hosp,1.4448627897897959,1.4448627897897959,0.06563437729490026,0.24384691867291264,0.0136194344777922,0.24851811511957808,0.002756653517797232,1.4148311179442459
3,2020,40,seasforce_peak,10,peak_yday,1.4448627897897959,1.4448627897897959,-67,-63.485,-81,-60,-88.17499999999998,-45.82499999999996
3,2020,40,waning,1,cumul_hosp,0.002299532572093675,0.002299532572093675,0.27180733739891516,0.3574937792169116,0.05653215617502673,0.571089390073966,0.005523146326949965,1.0929893005290718
3,2020,40,waning,1,peak_hosp,0.002299532572093675,0.002299532572093675,0.6067250617310929,0.722140020141582,0.14642682728086578,1.1721311275374933,0.008358119796543629,1.9713873755654325
3,2020,40,waning,1,peak_yday,0.002299532572093675,0.002299532572093675,-74,-64.88,-81,-60,-95,-39
3,2020,40,waning,2,cumul_hosp,0.0024724385871146446,0.0024724385871146446,0.24620386009289957,0.35986101078302357,0.05923073782563201,0.6103164748436543,0.004787165178881452,1.0949784138816334
3,2020,40,waning,2,peak_hosp,0.0024724385871146446,0.0024724385871146446,0.5822004661425105,0.7379572636629204,0.18320094690915578,1.1275606492295867,0.008869845044429685,2.0119328048095597
3,2020,40,waning,2,peak_yday,0.0024724385871146446,0.0024724385871146446,-74,-69.44,-81,-67,-95,-46
3,2020,40,waning,3,cumul_hosp,0.00259052577697695,0.00259052577697695,0.18792773261640144,0.34289581813383324,0.04842819486459961,0.5965389026567238,0.0058361931984499266,1.0450605557386832
3,2020,40,waning,3,peak_hosp,0.00259052577697695,0.00259052577697695,0.4953881056319809,0.6611146161160388,0.14808684237808353,1.1181287185024178,0.008353438389868774,1.942090266050353
3,2020,40,waning,3,peak_yday,0.00259052577697695,0.00259052577697695,-74,-69.72,-81,-60,-95,-46
3,2020,40,waning,4,cumul_hosp,0.0026984439358428147,0.0026984439358428147,0.20629911013876184,0.31471192518549107,0.06860616044151199,0.49799191925706177,0.006313188924682019,0.9323307835975178
3,2020,40,waning,4,peak_hosp,0.0026984439358428147,0.0026984439358428147,0.49993044856098534,0.631121385778474,0.16493170143640418,0.9788225098805394,0.007425237028890468,1.8319248950299705
3,2020,40,waning,4,peak_yday,0.0026984439358428147,0.0026984439358428147,-74,-68.595,-81,-60,-95,-46
3,2020,40,waning,5,cumul_hosp,0.00279511236191769,0.00279511236191769,0.21286660171376967,0.32299530842373586,0.05108637352824419,0.5460485521478067,0.0070993857846364935,1.0002595950255537
3,2020,40,waning,5,peak_hosp,0.00279511236191769,0.00279511236191769,0.5394047350840983,0.6081076226334192,0.1244550953520239,0.9088646145819195,0.01173531129761246,1.8307313142365367
3,2020,40,waning,5,peak_yday,0.00279511236191769,0.00279511236191769,-74,-68.92,-81,-60,-95,-46
3,2020,40,waning,6,cumul_hosp,0.0029110014839288196,0.0029110014839288196,0.13804589349070828,0.2833734870867595,0.024872754002589873,0.5059818248693698,0.003901680166824779,0.9871605796208406
3,2020,40,waning,6,peak_hosp,0.0029110014839288196,0.0029110014839288196,0.3882808035257371,0.5474813212323196,0.06883081743615853,0.83658271077212,0.005175929319978092,1.82397493986994
3,2020,40,waning,6,peak_yday,0.0029110014839288196,0.0029110014839288196,-74,-70.665,-88,-60,-95.175,-46
3,2020,40,waning,7,cumul_hosp,0.0030181942059955297,0.0030181942059955297,0.18554087774703146,0.29412213078721644,0.05244113924855394,0.47389295118641134,0.005122104541517991,0.9754673517031841
3,2020,40,waning,7,peak_hosp,0.0030181942059955297,0.0030181942059955297,0.42925648073753775,0.592110953441949,0.14144779099130214,0.9502055001084727,0.00664859545162248,1.9309658952469189
3,2020,40,waning,7,peak_yday,0.0030181942059955297,0.0030181942059955297,-67,-68.01,-81,-60,-95,-46
3,2020,40,waning,8,cumul_hosp,0.00317676020789634,0.00317676020789634,0.16607853242125267,0.28132147030645055,0.03953256539364389,0.5015506073591856,0.004904571999240092,0.8766871311546931
3,2020,40,waning,8,peak_hosp,0.00317676020789634,0.00317676020789634,0.4007480819164624,0.5682265372078286,0.11805336162396976,0.937119474042406,0.00569823160046157,1.7848881587060188
3,2020,40,waning,8,peak_yday,0.00317676020789634,0.00317676020789634,-74,-66.92,-81,-60,-95,-46
3,2020,40,waning,9,cumul_hosp,0.003371384556478485,0.003371384556478485,0.14422552727297588,0.2777861522223902,0.03456105980949879,0.5023880324553118,0.0037243100888233647,0.9450995217228947
3,2020,40,waning,9,peak_hosp,0.003371384556478485,0.003371384556478485,0.3880238024832374,0.557312458535032,0.08372388592710635,0.8950046323954337,0.004493037824691503,1.816708758320738
3,2020,40,waning,9,peak_yday,0.003371384556478485,0.003371384556478485,-67,-58.005,-81,-60,-95,263
3,2020,40,waning,10,cumul_hosp,0.00375407159142878,0.00375407159142878,0.11634499839356927,0.2462845790009635,0.030339128968897372,0.3965099221344849,0.004036263461212961,0.8840379966934744
3,2020,40,waning,10,peak_hosp,0.00375407159142878,0.00375407159142878,0.334028343793886,0.5308110166119785,0.06775337026696135,0.9957166892898812,0.004568065289675716,1.7045884189011002
3,2020,40,waning,10,peak_yday,0.00375407159142878,0.00375407159142878,-67,-62.78,-81,-60,-95,-39
3,2021,23,age_dep,1,cumul_hosp,0.09271723219298486,0.09271723219298486,2.331743897626917,2.3736007168623328,2.1383403003231134,2.5994130665230837,1.8549745287853259,3.0078419110796366
3,2021,23,age_dep,1,peak_hosp,0.09271723219298486,0.09271723219298486,2.9072311191720157,2.841734817483105,2.4145350478529375,3.3192455026449803,1.1782411185962294,3.9945758565327094
3,2021,23,age_dep,1,peak_yday,0.09271723219298486,0.09271723219298486,-40,0.655,-47,-33,-68,318
3,2021,23,age_dep,2,cumul_hosp,0.12118278064754849,0.12118278064754849,2.2650454403011473,2.284853212595112,2.037212117055231,2.5113834592547803,1.7771705258963997,2.9092877388835734
3,2021,23,age_dep,2,peak_hosp,0.12118278064754849,0.12118278064754849,2.684799465104393,2.6443116847936654,2.1769109863769236,3.14717526009501,1.089063309995071,4.069606173412219
3,2021,23,age_dep,2,peak_yday,0.12118278064754849,0.12118278064754849,-40,-10.19,-54,-33,-75,318
3,2021,23,age_dep,3,cumul_hosp,0.14134282762604125,0.14134282762604125,2.219395502438887,2.2522252384222057,2.016040885856334,2.432288262184074,1.7211489725705194,2.9779761183184985
3,2021,23,age_dep,3,peak_hosp,0.14134282762604125,0.14134282762604125,2.495337451340067,2.5333810039002813,1.9516753687678414,3.0558879681449125,1.1260725378355991,4.000116923690668
3,2021,23,age_dep,3,peak_yday,0.14134282762604125,0.14134282762604125,-40,2.55,-54,-33,-75,325
3,2021,23,age_dep,4,cumul_hosp,0.1618763042301803,0.1618763042301803,2.1692951474917765,2.173708051425174,1.9111249167133697,2.373592249380387,1.6412107089372368,2.876196320348162
3,2021,23,age_dep,4,peak_hosp,0.1618763042301803,0.1618763042301803,2.1647034903381366,2.1987161485655227,1.5597766730575247,2.81822891256771,0.6494195701270611,3.851174748320616
3,2021,23,age_dep,4,peak_yday,0.1618763042301803,0.1618763042301803,-40,-18.505,-54,-33,-82,311.35
3,2021,23,age_dep,5,cumul_hosp,0.18013046519203055,0.18013046519203055,2.0918486739319073,2.133664600085314,1.9014697904393778,2.320526549462418,1.6103203314554861,2.893867870035368
3,2021,23,age_dep,5,peak_hosp,0.18013046519203055,0.18013046519203055,2.1168721593329227,2.1614485793527285,1.5369386740305928,2.7238182846232593,0.7031713900662621,3.946870528905912
3,2021,23,age_dep,5,peak_yday,0.18013046519203055,0.18013046519203055,-40,-26.58,-54,-33,-89,304.17500000000007
3,2021,23,age_dep,6,cumul_hosp,0.1976434322760091,0.1976434322760091,1.9833609257069935,2.031756456834307,1.790860287067972,2.2360757345295252,1.5716610509573206,2.7052804642597965
3,2021,23,age_dep,6,peak_hosp,0.1976434322760091,0.1976434322760091,1.7640301754991081,1.8986397566691673,1.336594821548233,2.444178338145976,0.649486746922549,3.507215521752019
3,2021,23,age_dep,6,peak_yday,0.1976434322760091,0.1976434322760091,-40,-32.015,-54,-33,-96,304.3500000000001
3,2021,23,age_dep,7,cumul_hosp,0.2170314832406361,0.2170314832406361,1.959001645608089,2.0005882997341318,1.8070898420789718,2.2110758501264636,1.5015677327365073,2.577306018195319
3,2021,23,age_dep,7,peak_hosp,0.2170314832406361,0.2170314832406361,1.6471916629252492,1.7581852814144647,1.2344898259150716,2.1916970013737056,0.6343662508704554,3.202422323551528
3,2021,23,age_dep,7,peak_yday,0.2170314832406361,0.2170314832406361,-40,-38.2,-54,-33,-89,-12
3,2021,23,age_dep,8,cumul_hosp,0.23853720968753817,0.23853720968753817,1.8826553631406036,1.9099748009855162,1.6811720426503785,2.08044176989704,1.4861107330913355,2.6225601985713447
3,2021,23,age_dep,8,peak_hosp,0.23853720968753817,0.23853720968753817,1.5541973006158267,1.5965675533408066,0.9829413278652204,2.0625148148388535,0.5895018527867253,3.3483391271023706
3,2021,23,age_dep,8,peak_yday,0.23853720968753817,0.23853720968753817,-40,-38.13,-54,-26,-89.175,-4.82499999999996
3,2021,23,age_dep,9,cumul_hosp,0.26250738915317245,0.26250738915317245,1.7454222409098619,1.8034838660172443,1.5923564810214115,1.961580532881805,1.4599448588413007,2.398404720547038
3,2021,23,age_dep,9,peak_hosp,0.26250738915317245,0.26250738915317245,1.285714874516069,1.3912399646674178,0.9370267585675554,1.743192288738992,0.5625477211789982,2.7065163750387318
3,2021,23,age_dep,9,peak_yday,0.26250738915317245,0.26250738915317245,-47,-45,-61,-33,-96,-5
3,2021,23,age_dep,10,cumul_hosp,0.29920687923560907,0.29920687923560907,1.6910751165522169,1.7467580286300028,1.5527511117398456,1.8780886862576014,1.4023980986834628,2.3458573406534518
3,2021,23,age_dep,10,peak_hosp,0.29920687923560907,0.29920687923560907,1.1546078997056348,1.2683410226643246,0.8631056401430459,1.6312893700667659,0.5347768799272682,2.517878821506992
3,2021,23,age_dep,10,peak_yday,0.29920687923560907,0.29920687923560907,-40,-41.12,-54,-26,-96,-4.82499999999996
3,2021,23,age_exp_ratio,1,cumul_hosp,0.10769113549428413,0.10769113549428413,2.346862396977861,2.3973157540661436,2.133540627170741,2.665520717554089,1.7703358166917915,3.0078419110796366
3,2021,23,age_exp_ratio,1,peak_hosp,0.10769113549428413,0.10769113549428413,2.6912378776902113,2.6161265972969123,2.003452759339577,3.215422847915183,0.9876758969136664,3.968286712162904
3,2021,23,age_exp_ratio,1,peak_yday,0.10769113549428413,0.10769113549428413,-40,-19.17,-54,-33,-75,318
3,2021,23,age_exp_ratio,2,cumul_hosp,0.15680439087836812,0.15680439087836812,2.256460393837916,2.2682266190812124,2.011882464904403,2.5147270347734008,1.6412107089372368,2.968306597477342
3,2021,23,age_exp_ratio,2,peak_hosp,0.15680439087836812,0.15680439087836812,2.4277460363853502,2.392850189582572,1.8023591666571934,2.9980408079983154,0.7034714053933775,3.999820671990182
3,2021,23,age_exp_ratio,2,peak_yday,0.15680439087836812,0.15680439087836812,-40,-4.5,-54,-33,-75,318.17500000000007
3,2021,23,age_exp_ratio,3,cumul_hosp,0.1937574105628156,0.1937574105628156,2.188369945911778,2.1731623146914076,1.9337540517410552,2.366008188041435,1.6141938589896665,2.797608150342425
3,2021,23,age_exp_ratio,3,peak_hosp,0.1937574105628156,0.1937574105628156,2.2127576456135403,2.2347005951183907,1.6251472116913614,2.8592484934057794,0.5960322047300755,4.029856369529507
3,2021,23,age_exp_ratio,3,peak_yday,0.1937574105628156,0.1937574105628156,-40,-23.665,-54,-33,-82.175,311
3,2021,23,age_exp_ratio,4,cumul_hosp,0.2422882223981714,0.2422882223981714,2.0376546077625077,2.10076960624351,1.8327754542614412,2.3285839491198512,1.5462972607107055,2.876196320348162
3,2021,23,age_exp_ratio,4,peak_hosp,0.2422882223981714,0.2422882223981714,1.9653177263036454,2.0982262234721785,1.3608851774302848,2.8106071392974976,0.664027720499492,3.9526376980668823
3,2021,23,age_exp_ratio,4,peak_yday,0.2422882223981714,0.2422882223981714,-47,-19.69,-54,-33,-96,318
3,2021,23,age_exp_ratio,5,cumul_hosp,0.283405623040203,0.283405623040203,2.0030012614372974,2.0577753786180346,1.7884552410456114,2.250730007880804,1.5131347033266123,2.879144502734414
3,2021,23,age_exp_ratio,5,peak_hosp,0.283405623040203,0.283405623040203,1.8428599366983673,1.9666510708039313,1.2680756325992617,2.543501926471579,0.6361734956254943,3.920661232808369
3,2021,23,age_exp_ratio,5,peak_yday,0.283405623040203,0.283405623040203,-40,-24.72,-54,-33,-89,304.17500000000007
3,2021,23,age_exp_ratio,6,cumul_hosp,0.335139303141432,0.335139303141432,2.040366091276038,2.052558138122052,1.822190168133572,2.264985017905353,1.485875837645835,2.7082423631650197
3,2021,23,age_exp_ratio,6,peak_hosp,0.335139303141432,0.335139303141432,1.9804640934412348,2.0562639312519257,1.4315941076697944,2.690534807295161,0.6209492011285748,3.637020557872213
3,2021,23,age_exp_ratio,6,peak_yday,0.335139303141432,0.335139303141432,-40,-26.16,-54,-33,-89.175,318
3,2021,23,age_exp_ratio,7,cumul_hosp,0.4005558548420639,0.4005558548420639,1.9290646963815337,1.970680001185951,1.755264964174014,2.176800673488534,1.5020103940667346,2.581441003355383
3,2021,23,age_exp_ratio,7,peak_hosp,0.4005558548420639,0.4005558548420639,1.7311540411131723,1.9056766271054453,1.1498237054227631,2.5754476779402595,0.6852465908574442,3.732689930989578
3,2021,23,age_exp_ratio,7,peak_yday,0.4005558548420639,0.4005558548420639,-40,-25.63,-54,-33,-89,325
3,2021,23,age_exp_ratio,8,cumul_hosp,0.48909296912559636,0.48909296912559636,1.9504570223129503,1.958470807440939,1.7340271831694989,2.1562388147326588,1.460240382157596,2.559323567630691
3,2021,23,age_exp_ratio,8,peak_hosp,0.48909296912559636,0.48909296912559636,1.7361044681808442,1.8069351958759499,1.1913793684780745,2.394211489743442,0.5625477211789982,3.338181613971727
3,2021,23,age_exp_ratio,8,peak_yday,0.48909296912559636,0.48909296912559636,-40,-29.36,-47,-26,-82.175,311
3,2021,23,age_exp_ratio,9,cumul_hosp,0.6080844678410358,0.6080844678410358,1.9097452966519506,1.9159993409002947,1.6918071435015045,2.07210191229254,1.4266611149203148,2.602150956106149
3,2021,23,age_exp_ratio,9,peak_hosp,0.6080844678410358,0.6080844678410358,1.6398883748750532,1.7427998407891867,1.1390167048855886,2.1783394055272067,0.6306828802636592,3.389307044193703
3,2021,23,age_exp_ratio,9,peak_yday,0.6080844678410358,0.6080844678410358,-40,-36.1,-54,-26,-103,-4.82499999999996
3,2021,23,age_exp_ratio,10,cumul_hosp,0.7998369504198997,0.7998369504198997,1.7544095804537656,1.8156553112417948,1.580540811383771,2.0106313189801686,1.4481734263753916,2.484138587268471
3,2021,23,age_exp_ratio,10,peak_hosp,0.7998369504198997,0.7998369504198997,1.3168867491983798,1.4723355415549912,0.9776408569819056,1.865733907516823,0.5705293042192225,2.972628807095453
3,2021,23,age_exp_ratio,10,peak_yday,0.7998369504198997,0.7998369504198997,-40,-37.54,-54,-26,-89,-4.82499999999996
3,2021,23,exp_dep,1,cumul_hosp,0.33230884749074063,0.33230884749074063,1.9145421014861026,1.9381674697479618,1.700224665606497,2.1196799027849074,1.4779852038175245,2.508059008053321
3,2021,23,exp_dep,1,peak_hosp,0.33230884749074063,0.33230884749074063,1.9898245844288633,1.9808429919664823,1.2534836938122698,2.6348140892977208,0.6453535699614688,3.575202405200414
3,2021,23,exp_dep,1,peak_yday,0.33230884749074063,0.33230884749074063,-33,-19.01,-54,-26,-75.175,325
3,2021,23,exp_dep,2,cumul_hosp,0.3896225480370758,0.3896225480370758,1.9789797358325179,1.9891556434754427,1.7706249444234339,2.211650360992971,1.485777147480621,2.575553007575859
3,2021,23,exp_dep,2,peak_hosp,0.3896225480370758,0.3896225480370758,1.8951532518721672,2.017992908953674,1.2944148271565996,2.7374476155031267,0.635238183403005,3.6519012434820715
3,2021,23,exp_dep,2,peak_yday,0.3896225480370758,0.3896225480370758,-33,-23.295,-47,-26,-82,318
3,2021,23,exp_dep,3,cumul_hosp,0.4457715116534984,0.4457715116534984,1.967935582249166,1.9938361588464089,1.7383976364772247,2.207007658073672,1.4658022744478858,2.6164937846494127
3,2021,23,exp_dep,3,peak_hosp,0.4457715116534984,0.4457715116534984,1.8827811438031152,1.974581577287048,1.195599531945548,2.634572469554388,0.6450719457099174,3.732823828702663
3,2021,23,exp_dep,3,peak_yday,0.4457715116534984,0.4457715116534984,-40,-23.36,-47,-26,-82.175,318
3,2021,23,exp_dep,4,cumul_hosp,0.5072607660590014,0.5072607660590014,1.9714248946370687,2.0092998940940223,1.7418217365061177,2.2489530357578755,1.443947242574264,2.767244423196966
