agegroup,infection,par_id,cumul_mean_incid,sum_abs_diff,sum_rel_diff
6,3,29401,332694,23360,0.0702
7,1,29401,104,9,0.0885
7,2,29401,39057,3159,0.0809
7,3,29401,274158,20551,0.075
8,1,29401,38,5,0.1322
8,2,29401,60084,5350,0.089
8,3,29401,2632300,218153,0.0829
9,1,29401,45348,12314,0.2715
9,2,29401,264447,54887,0.2076
9,3,29401,1733303,126659,0.0731
10,1,29401,97361,20381,0.2093
10,2,29401,248638,38380,0.1544
10,3,29401,461765,25949,0.0562
11,1,29401,106764,18355,0.1719
11,2,29401,144618,16721,0.1156
11,3,29401,117880,5121,0.0434
1,1,29402,469967,12418,0.0264
1,2,29402,105433,1799,0.0171
1,3,29402,24444,461,0.0188
2,1,29402,125949,6234,0.0495
2,2,29402,125121,3584,0.0286
2,3,29402,57862,1492,0.0258
3,1,29402,47824,2202,0.046
3,2,29402,118107,4380,0.0371
3,3,29402,86643,2802,0.0323
4,1,29402,16761,942,0.0562
4,2,29402,105972,5051,0.0477
4,3,29402,125088,5220,0.0417
5,1,29402,5338,327,0.0613
5,2,29402,129475,6826,0.0527
5,3,29402,289387,13099,0.0453
6,1,29402,786,46,0.0587
6,2,29402,71447,3890,0.0545
6,3,29402,270464,14307,0.0529
7,1,29402,114,9,0.0762
7,2,29402,36017,2422,0.0673
7,3,29402,202586,13450,0.0664
8,1,29402,59,5,0.0807
8,2,29402,64057,4205,0.0656
8,3,29402,1916154,135447,0.0707
9,1,29402,49408,11354,0.2298
9,2,29402,266267,44929,0.1687
9,3,29402,1046396,56722,0.0542
10,1,29402,90899,16409,0.1805
10,2,29402,208024,26526,0.1275
10,3,29402,257697,8330,0.0323
11,1,29402,91890,13778,0.1499
11,2,29402,109398,10421,0.0953
11,3,29402,62475,1058,0.0169
1,1,29532,428566,175989,0.4106
1,2,29532,99492,39762,0.3997
1,3,29532,13086,6005,0.4589
2,1,29532,123198,88472,0.7181
2,2,29532,131062,69293,0.5287
2,3,29532,38595,18918,0.4902
3,1,29532,44673,32020,0.7168
3,2,29532,126598,74771,0.5906
3,3,29532,58792,30384,0.5168
4,1,29532,14433,11026,0.764
4,2,29532,114640,73004,0.6368
4,3,29532,110245,60501,0.5488
5,1,29532,3931,3093,0.7869
5,2,29532,134687,89253,0.6627
5,3,29532,246044,136535,0.5549
6,1,29532,502,409,0.8146
6,2,29532,77965,52288,0.6707
6,3,29532,265073,151397,0.5712
7,1,29532,56,47,0.8473
7,2,29532,43764,28978,0.6621
7,3,29532,252608,148753,0.5889
8,1,29532,6,6,0.9214
8,2,29532,51430,34777,0.6762
8,3,29532,2648042,1593074,0.6016
9,1,29532,0,0,NA
9,2,29532,6285,4024,0.6402
9,3,29532,2907416,1822933,0.627
10,1,29532,0,0,NA
10,2,29532,593,421,0.7094
10,3,29532,1611446,1021343,0.6338
11,1,29532,0,0,NA
11,2,29532,395,356,0.9015
11,3,29532,1029069,656003,0.6375
1,1,29546,433810,25011,0.0577
1,2,29546,106102,5917,0.0558
1,3,29546,17318,1137,0.0657
2,1,29546,117183,12329,0.1052
2,2,29546,133306,10137,0.076
2,3,29546,47403,3615,0.0763
3,1,29546,41916,4358,0.104
3,2,29546,126603,11046,0.0872
3,3,29546,72378,5778,0.0798
4,1,29546,13309,1514,0.1137
4,2,29546,112243,10632,0.0947
4,3,29546,122775,10914,0.0889
5,1,29546,3596,425,0.1181
5,2,29546,132568,13431,0.1013
5,3,29546,280539,24302,0.0866
6,1,29546,455,56,0.124
6,2,29546,77079,8053,0.1045
6,3,29546,297079,26064,0.0877
7,1,29546,50,7,0.1319
7,2,29546,43496,4520,0.1039
7,3,29546,276715,24885,0.0899
8,1,29546,5,1,0.1484
8,2,29546,51099,5444,0.1065
8,3,29546,2851715,263961,0.0926
9,1,29546,0,0,NA
9,2,29546,6266,639,0.102
9,3,29546,3044238,289352,0.095
10,1,29546,0,0,NA
10,2,29546,735,181,0.2462
10,3,29546,1600438,153772,0.0961
11,1,29546,0,0,NA
11,2,29546,997,469,0.4703
11,3,29546,965620,93248,0.0966
1,1,29547,462994,103581,0.2237
1,2,29547,95102,21053,0.2214
1,3,29547,10787,3866,0.3584
2,1,29547,129844,55161,0.4248
2,2,29547,127528,39287,0.3081
2,3,29547,31594,10722,0.3394
3,1,29547,46740,19452,0.4162
3,2,29547,122690,42798,0.3488
3,3,29547,44570,17652,0.3961
4,1,29547,15186,6952,0.4578
4,2,29547,114791,45166,0.3935
4,3,29547,90080,32113,0.3565
5,1,29547,4212,1975,0.469
5,2,29547,134209,54354,0.405
5,3,29547,178010,79991,0.4494
6,1,29547,553,272,0.4914
6,2,29547,77622,31988,0.4121
6,3,29547,179995,88690,0.4927
7,1,29547,64,33,0.5208
7,2,29547,43545,19032,0.4371
7,3,29547,159607,83115,0.5207
8,1,29547,7,4,0.5975
8,2,29547,57194,28700,0.5018
8,3,29547,1698557,907500,0.5343
9,1,29547,0,0,NA
9,2,29547,9109,5818,0.6387
9,3,29547,1491273,827630,0.555
10,1,29547,0,0,NA
10,2,29547,5862,4754,0.811
10,3,29547,761380,428392,0.5627
11,1,29547,0,0,NA
11,2,29547,10830,8621,0.796
11,3,29547,449470,254271,0.5657
1,1,29559,404905,890,0.0022
1,2,29559,116411,186,0.0016
1,3,29559,22710,39,0.0017
2,1,29559,106283,414,0.0039
2,2,29559,138359,304,0.0022
2,3,29559,57354,122,0.0021
3,1,29559,38841,134,0.0035
3,2,29559,128723,323,0.0025
3,3,29559,90437,220,0.0024
4,1,29559,12464,48,0.0039
4,2,29559,111462,304,0.0027
4,3,29559,135282,359,0.0027
5,1,29559,3460,14,0.004
5,2,29559,131926,387,0.0029
5,3,29559,340283,948,0.0028
6,1,29559,444,2,0.0043
6,2,29559,76548,233,0.003
6,3,29559,378869,1050,0.0028
7,1,29559,50,0,0.005
7,2,29559,43424,135,0.0031
7,3,29559,372043,999,0.0027
8,1,29559,5,0,0.0037
8,2,29559,50349,163,0.0032
8,3,29559,3774260,10239,0.0027
9,1,29559,0,0,NA
9,2,29559,6179,20,0.0032
9,3,29559,4765336,11706,0.0025
10,1,29559,0,0,NA
10,2,29559,530,37,0.0691
10,3,29559,2445061,6025,0.0025
11,1,29559,0,0,NA
11,2,29559,554,213,0.3843
11,3,29559,1423041,3477,0.0024
1,1,29560,442880,11337,0.0256
1,2,29560,109719,2694,0.0246
1,3,29560,19933,609,0.0306
2,1,29560,113367,5562,0.0491
2,2,29560,133791,4661,0.0348
2,3,29560,51931,1937,0.0373
3,1,29560,40206,1939,0.0482
3,2,29560,125417,5162,0.0412
3,3,29560,78894,3189,0.0404
4,1,29560,12712,686,0.053900000000000003
4,2,29560,110359,5024,0.0455
4,3,29560,126862,5734,0.0452
5,1,29560,3458,196,0.0566
5,2,29560,130816,6558,0.0501
5,3,29560,291301,13003,0.0446
6,1,29560,442,27,0.0606
6,2,29560,76234,3996,0.0524
6,3,29560,303377,13822,0.0456
7,1,29560,49,3,0.0655
7,2,29560,42959,2246,0.0523
7,3,29560,275363,13041,0.0474
8,1,29560,5,0,0.0803
8,2,29560,51291,2812,0.0548
8,3,29560,2807220,138412,0.0493
9,1,29560,0,0,NA
9,2,29560,6527,437,0.0669
9,3,29560,2818571,143209,0.0508
10,1,29560,0,0,NA
10,2,29560,1829,633,0.3461
10,3,29560,1397133,71733,0.0513
11,1,29560,0,0,NA
11,2,29560,5083,1910,0.3757
11,3,29560,791765,40567,0.0512
1,1,29561,471379,18701,0.0397
1,2,29561,100949,3986,0.0395
1,3,29561,14220,850,0.0597
2,1,29561,123736,9809,0.0793
2,2,29561,129313,7360,0.0569
2,3,29561,38860,2366,0.0609
3,1,29561,43943,3349,0.0762
3,2,29561,122691,8321,0.0678
3,3,29561,53553,4010,0.0749
4,1,29561,14140,1210,0.0855
4,2,29561,112266,8662,0.0772
4,3,29561,100562,7089,0.0705
5,1,29561,3934,350,0.0889
5,2,29561,131993,10760,0.0815
5,3,29561,193786,17759,0.0916
6,1,29561,520,50,0.0961
6,2,29561,75801,6365,0.084
6,3,29561,188461,19564,0.1038
7,1,29561,61,6,0.1045
7,2,29561,41820,3885,0.0929
7,3,29561,160171,17830,0.1113
8,1,29561,7,1,0.1213
8,2,29561,56678,6284,0.1109
8,3,29561,1671784,191614,0.1146
9,1,29561,0,0,NA
9,2,29561,12369,3071,0.2483
9,3,29561,1376942,162941,0.1183
10,1,29561,0,0,NA
10,2,29561,14571,5150,0.3535
10,3,29561,658951,78516,0.1192
11,1,29561,0,0,NA
11,2,29561,26756,8418,0.3146
11,3,29561,362171,42651,0.1178
1,1,29573,423138,1388,0.0033
1,2,29573,117166,295,0.0025
1,3,29573,24262,71,0.0029
2,1,29573,105873,652,0.0062
2,2,29573,136974,502,0.0037
2,3,29573,59606,226,0.0038
3,1,29573,38294,219,0.0057
3,2,29573,126549,553,0.0044
3,3,29573,92314,417,0.0045
4,1,29573,12253,78,0.0064
4,2,29573,109469,536,0.0049
4,3,29573,136184,676,0.005
5,1,29573,3414,23,0.0067
5,2,29573,130174,714,0.0055
5,3,29573,338058,1811,0.0054
6,1,29573,443,3,0.0073
6,2,29573,75877,441,0.0058
6,3,29573,369784,1980,0.0054
7,1,29573,50,0,0.0079
7,2,29573,43093,258,0.006
7,3,29573,351509,1841,0.0052
8,1,29573,6,0,0.0035
8,2,29573,50685,318,0.0063
8,3,29573,3530918,19011,0.0054
9,1,29573,0,0,NA
9,2,29573,6339,79,0.0125
9,3,29573,3973733,20148,0.0051
10,1,29573,0,0,NA
10,2,29573,1524,465,0.3052
10,3,29573,1908344,9640,0.0051
11,1,29573,0,0,NA
11,2,29573,5982,2039,0.3408
11,3,29573,1035457,4904,0.0047
1,1,29574,455954,8065,0.0177
1,2,29574,111302,1839,0.0165
1,3,29574,21579,460,0.0213
2,1,29574,111385,3977,0.0357
2,2,29574,133069,3285,0.0247
2,3,29574,54319,1499,0.0276
3,1,29574,39239,1355,0.0345
3,2,29574,123571,3773,0.0305
3,3,29574,81041,2533,0.0313
4,1,29574,12439,489,0.0393
4,2,29574,108639,3765,0.0347
4,3,29574,127429,4500,0.0353
5,1,29574,3430,144,0.042
5,2,29574,129366,5110,0.0395
5,3,29574,285633,10249,0.0359
6,1,29574,448,21,0.0464
6,2,29574,75401,3133,0.0416
6,3,29574,288140,11010,0.0382
7,1,29574,52,3,0.0514
7,2,29574,42028,1743,0.0415
7,3,29574,250564,10395,0.0415
8,1,29574,6,0,0.0579
8,2,29574,52301,2419,0.0462
8,3,29574,2533604,110717,0.0437
9,1,29574,0,0,NA
9,2,29574,8512,1165,0.1369
9,3,29574,2287597,104652,0.0457
10,1,29574,0,0,NA
10,2,29574,9863,3227,0.3272
10,3,29574,1057890,48382,0.0457
11,1,29574,0,0,NA
11,2,29574,25537,6940,0.2718
11,3,29574,554953,24337,0.0439
1,1,29575,480925,4727,0.0098
1,2,29575,103586,1019,0.0098
1,3,29575,16201,254,0.0157
2,1,29575,121292,2439,0.0201
2,2,29575,129345,1863,0.0144
2,3,29575,42139,673,0.016
3,1,29575,43114,821,0.0191
3,2,29575,121209,2163,0.0178
3,3,29575,56650,1218,0.0215
4,1,29575,14015,311,0.0222
4,2,29575,110652,2321,0.021
4,3,29575,101722,1999,0.0197
5,1,29575,3998,96,0.024
5,2,29575,129777,2891,0.0223
5,3,29575,188875,5314,0.0281
6,1,29575,546,15,0.0268
6,2,29575,73750,1767,0.024
6,3,29575,175976,5614,0.0319
7,1,29575,66,2,0.0289
7,2,29575,40206,1158,0.0288
7,3,29575,142372,4834,0.034
8,1,29575,9,0,0.0424
8,2,29575,59699,1867,0.0313
8,3,29575,1462274,49613,0.0339
9,1,29575,0,0,NA
9,2,29575,25856,4999,0.1933
9,3,29575,1099865,37022,0.0337
10,1,29575,0,0,NA
10,2,29575,40319,8297,0.2058
10,3,29575,485642,15227,0.0314
11,1,29575,3,1,0.4641
11,2,29575,60185,10183,0.1692
11,3,29575,242624,6444,0.0266
1,1,29586,408958,325,8e-4
1,2,29586,120985,53,4e-4
1,3,29586,26797,6,2e-4
2,1,29586,101602,120,0.0012
2,2,29586,138094,71,5e-4
2,3,29586,63694,19,3e-4
3,1,29586,37537,31,8e-4
3,2,29586,126650,55,4e-4
3,3,29586,97954,26,3e-4
4,1,29586,12221,10,8e-4
4,2,29586,108865,48,4e-4
4,3,29586,140234,39,3e-4
5,1,29586,3499,2,6e-4
5,2,29586,129994,41,3e-4
5,3,29586,352755,80,2e-4
6,1,29586,464,0,7e-4
6,2,29586,75819,20,3e-4
6,3,29586,394106,81,2e-4
7,1,29586,54,0,6e-4
7,2,29586,43136,11,2e-4
7,3,29586,387249,82,2e-4
8,1,29586,6,0,0
8,2,29586,50729,14,3e-4
8,3,29586,3883078,852,2e-4
9,1,29586,0,0,NA
9,2,29586,6443,98,0.0152
9,3,29586,4625081,816,2e-4
10,1,29586,0,0,NA
10,2,29586,3109,1076,0.346
10,3,29586,2136644,637,3e-4
11,1,29586,4,2,0.6278
11,2,29586,15725,4641,0.2952
11,3,29586,1099748,2335,0.0021
1,1,29587,444411,2517,0.0057
1,2,29587,116382,537,0.0046
1,3,29587,25268,144,0.0057
2,1,29587,106458,1236,0.0116
2,2,29587,134606,971,0.0072
2,3,29587,60781,477,0.0079
3,1,29587,38076,425,0.0112
3,2,29587,123739,1136,0.0092
3,3,29587,92286,911,0.0099
4,1,29587,12206,154,0.0126
4,2,29587,107357,1145,0.0107
4,3,29587,135336,1497,0.0111
5,1,29587,3434,47,0.0138
5,2,29587,128466,1603,0.0125
5,3,29587,327354,3970,0.0121
6,1,29587,455,7,0.0157
6,2,29587,75199,1021,0.0136
6,3,29587,344998,4223,0.0122
7,1,29587,53,1,0.0181
7,2,29587,42279,579,0.0137
7,3,29587,309415,3857,0.0125
8,1,29587,6,0,0.0235
8,2,29587,51641,764,0.0148
8,3,29587,3078168,40541,0.0132
9,1,29587,0,0,NA
9,2,29587,8633,985,0.114
9,3,29587,2950389,38666,0.0131
10,1,29587,0,0,NA
10,2,29587,14341,4203,0.2931
10,3,29587,1307731,16249,0.0124
11,1,29587,27,14,0.5008
11,2,29587,41568,9294,0.2236
11,3,29587,645923,6502,0.0101
1,1,29598,359564,208,6e-4
1,2,29598,123998,44,4e-4
1,3,29598,29196,9,3e-4
2,1,29598,91248,102,0.0011
2,2,29598,138136,65,5e-4
2,3,29598,67436,18,3e-4
3,1,29598,35394,43,0.0012
3,2,29598,126325,61,5e-4
3,3,29598,103298,21,2e-4
4,1,29598,11866,18,0.0015
4,2,29598,107985,58,5e-4
4,3,29598,144349,35,2e-4
5,1,29598,3538,7,0.0019
5,2,29598,129653,65,5e-4
5,3,29598,366360,88,2e-4
6,1,29598,480,1,0.0023
6,2,29598,75621,35,5e-4
6,3,29598,413970,97,2e-4
7,1,29598,57,0,0.0025
7,2,29598,43103,19,4e-4
7,3,29598,427826,86,2e-4
8,1,29598,7,0,0.0045
8,2,29598,50448,16,3e-4
8,3,29598,4397660,672,2e-4
9,1,29598,0,0,NA
9,2,29598,6445,126,0.0195
9,3,29598,6227442,1622,3e-4
10,1,29598,8,5,0.6424
10,2,29598,5891,2197,0.3729
10,3,29598,2840916,2211,8e-4
11,1,29598,631,266,0.4216
11,2,29598,36005,9762,0.2711
11,3,29598,1405335,7043,0.005
1,1,29599,405912,286,7e-4
1,2,29599,121886,58,5e-4
1,3,29599,28313,10,3e-4
2,1,29599,101285,113,0.0011
2,2,29599,137422,85,6e-4
2,3,29599,65971,26,4e-4
3,1,29599,38037,36,9e-4
3,2,29599,125829,72,6e-4
3,3,29599,100777,41,4e-4
4,1,29599,12603,12,0.001
4,2,29599,108110,66,6e-4
4,3,29599,141941,63,4e-4
5,1,29599,3699,3,9e-4
5,2,29599,129863,67,5e-4
5,3,29599,357767,160,4e-4
6,1,29599,502,0,8e-4
6,2,29599,75926,38,5e-4
6,3,29599,401173,187,5e-4
7,1,29599,60,0,7e-4
7,2,29599,43196,22,5e-4
7,3,29599,398559,175,4e-4
8,1,29599,7,0,0
8,2,29599,51146,25,5e-4
8,3,29599,3991702,1768,4e-4
9,1,29599,0,0,NA
9,2,29599,7462,531,0.0712
9,3,29599,4718104,2383,5e-4
10,1,29599,20,12,0.5666
10,2,29599,14726,4638,0.315
10,3,29599,2067144,3681,0.0018
11,1,29599,1002,377,0.3764
11,2,29599,57608,12718,0.2208
11,3,29599,981147,8038,0.0082
1,1,29600,439981,1396,0.0032
1,2,29600,118255,265,0.0022
1,3,29600,27305,68,0.0025
2,1,29600,105600,670,0.0063
2,2,29600,134525,486,0.0036
2,3,29600,64046,230,0.0036
3,1,29600,38429,236,0.0061
3,2,29600,123262,576,0.0047
3,3,29600,96960,463,0.0048
4,1,29600,12546,87,0.007
4,2,29600,106574,593,0.0056
4,3,29600,138342,768,0.0056
5,1,29600,3624,28,0.0076
5,2,29600,128299,854,0.0067
5,3,29600,341553,2224,0.0065
6,1,29600,493,4,0.0088
6,2,29600,75252,548,0.0073
6,3,29600,368440,2457,0.0067
7,1,29600,60,1,0.0104
7,2,29600,42242,309,0.0073
7,3,29600,336285,2213,0.0066
8,1,29600,7,0,0.0094
8,2,29600,51999,401,0.0077
8,3,29600,3314951,22661,0.0068
9,1,29600,0,0,2
9,2,29600,13078,2416,0.1848
9,3,29600,3194415,20479,0.0064
10,1,29600,80,38,0.4708
10,2,29600,38262,9403,0.2458
10,3,29600,1334898,6705,0.005
11,1,29600,2086,666,0.3193
11,2,29600,90412,15640,0.173
11,3,29600,599742,4573,0.0076
1,1,29611,380738,220,6e-4
1,2,29611,122536,54,4e-4
1,3,29611,29500,11,4e-4
2,1,29611,99677,100,0.001
2,2,29611,136851,74,5e-4
2,3,29611,67740,25,4e-4
3,1,29611,38771,41,0.0011
3,2,29611,125647,70,6e-4
3,3,29611,103536,33,3e-4
4,1,29611,13223,18,0.0013
4,2,29611,108023,66,6e-4
4,3,29611,143754,55,4e-4
5,1,29611,4025,7,0.0017
5,2,29611,130589,71,5e-4
5,3,29611,365211,132,4e-4
6,1,29611,561,1,0.0021
6,2,29611,76432,36,5e-4
6,3,29611,411896,152,4e-4
7,1,29611,69,0,0.0026
7,2,29611,43517,19,4e-4
7,3,29611,422787,155,4e-4
8,1,29611,9,0,0.0058
8,2,29611,51461,21,4e-4
8,3,29611,4310908,1698,4e-4
9,1,29611,76,42,0.556
9,2,29611,13445,2994,0.2227
9,3,29611,5594300,4387,8e-4
10,1,29611,3740,1287,0.3441
10,2,29611,64140,16298,0.2541
10,3,29611,2340262,15094,0.0064
11,1,29611,24385,5526,0.2266
11,2,29611,149159,23179,0.1554
11,3,29611,985796,22647,0.023
1,1,29612,416791,328,8e-4
1,2,29612,120445,66,6e-4
1,3,29612,28897,11,4e-4
2,1,29612,106026,109,0.001
2,2,29612,135589,85,6e-4
2,3,29612,66722,26,4e-4
3,1,29612,40202,28,7e-4
3,2,29612,124540,67,5e-4
3,3,29612,101580,35,3e-4
4,1,29612,13569,9,7e-4
4,2,29612,107448,56,5e-4
4,3,29612,141707,49,3e-4
5,1,29612,4081,2,5e-4
5,2,29612,130074,54,4e-4
5,3,29612,357491,124,3e-4
6,1,29612,570,0,4e-4
6,2,29612,76322,29,4e-4
6,3,29612,399980,130,3e-4
7,1,29612,70,0,7e-4
7,2,29612,43135,13,3e-4
7,3,29612,393616,108,3e-4
8,1,29612,9,0,0
8,2,29612,52127,10,2e-4
8,3,29612,3911081,476,1e-4
9,1,29612,119,60,0.5057
9,2,29612,22100,5463,0.2472
9,3,29612,4281615,4572,0.0011
10,1,29612,4564,1439,0.3152
10,2,29612,88394,18933,0.2142
10,3,29612,1705653,14850,0.0087
11,1,29612,25975,5448,0.2097
11,2,29612,161096,21295,0.1322
11,3,29612,682206,18097,0.0265
1,1,29613,444609,1670,0.0038
1,2,29613,117499,285,0.0024
1,3,29613,28220,68,0.0024
2,1,29613,108584,783,0.0072
2,2,29613,133004,540,0.0041
2,3,29613,65358,235,0.0036
3,1,29613,40040,272,0.0068
3,2,29613,122061,646,0.0053
3,3,29613,98625,496,0.005
4,1,29613,13348,104,0.0078
4,2,29613,105793,690,0.0065
4,3,29613,138712,841,0.0061
5,1,29613,3967,36,0.009
5,2,29613,128346,1003,0.0078
5,3,29613,344125,2542,0.0074
6,1,29613,557,6,0.0105
6,2,29613,75350,635,0.0084
6,3,29613,372251,2839,0.0076
7,1,29613,69,1,0.0105
7,2,29613,41634,338,0.0081
7,3,29613,336862,2488,0.0074
8,1,29613,10,0,0.008
8,2,29613,53193,431,0.0081
8,3,29613,3289351,24551,0.0075
9,1,29613,281,123,0.4372
9,2,29613,44292,10426,0.2354
9,3,29613,2976371,18164,0.0061
10,1,29613,6785,1887,0.2782
10,2,29613,124090,21713,0.175
10,3,29613,1114293,7466,0.0067
11,1,29613,30135,5733,0.1902
11,2,29613,169092,18752,0.1109
11,3,29613,417137,10734,0.0257
1,1,29626,455551,3668,0.0081
1,2,29626,114257,576,0.005
1,3,29626,28119,137,0.0049
2,1,29626,114999,1690,0.0147
2,2,29626,130045,1130,0.0087
2,3,29626,64935,456,0.007
3,1,29626,42859,614,0.0143
3,2,29626,120028,1347,0.0112
3,3,29626,97814,948,0.0097
4,1,29626,14667,256,0.0174
4,2,29626,104859,1499,0.0143
4,3,29626,136600,1695,0.0124
5,1,29626,4510,89,0.0198
5,2,29626,128414,2168,0.0169
5,3,29626,338509,5147,0.0152
6,1,29626,657,14,0.0212
6,2,29626,74742,1287,0.0172
6,3,29626,359924,5564,0.0155
7,1,29626,84,2,0.019
7,2,29626,39564,637,0.0161
7,3,29626,311324,4725,0.0152
8,1,29626,21,0,0.0211
8,2,29626,55887,884,0.0158
8,3,29626,2996378,46843,0.0156
9,1,29626,24670,5951,0.2412
9,2,29626,206628,34648,0.1677
9,3,29626,2250041,21903,0.0097
10,1,29626,75814,12166,0.1605
10,2,29626,250441,25579,0.1021
10,3,29626,653517,14524,0.0222
11,1,29626,100978,11506,0.1139
11,2,29626,169374,9492,0.056
11,3,29626,179258,8889,0.0496
1,1,29715,309051,369351,1.1951
1,2,29715,22263,39174,1.7596
1,3,29715,197,335,1.6997
2,1,29715,175280,298230,1.7015
2,2,29715,48194,82156,1.7047
2,3,29715,1029,1779,1.7292
3,1,29715,103905,186366,1.7936
3,2,29715,63933,111329,1.7413
3,3,29715,2148,3766,1.7533
4,1,29715,63290,118024,1.8648
4,2,29715,97103,167672,1.7267
4,3,29715,8330,14953,1.7949
5,1,29715,40135,77211,1.9238
5,2,29715,173303,315274,1.8192
5,3,29715,28273,51883,1.8351
6,1,29715,12015,23527,1.9581
6,2,29715,135747,251738,1.8545
6,3,29715,43325,80334,1.8542
7,1,29715,3170,6267,1.9773
7,2,29715,93222,174517,1.8721
7,3,29715,52951,98740,1.8647
8,1,29715,913,1817,1.99
8,2,29715,144859,272515,1.8812
8,3,29715,817155,1535953,1.8796
9,1,29715,22,44,2
9,2,29715,23272,43822,1.8831
9,3,29715,836713,1574417,1.8817
10,1,29715,0,0,2
10,2,29715,5911,11042,1.868
10,3,29715,534022,1007646,1.8869
11,1,29715,0,0,NA
11,2,29715,3914,7291,1.8627
11,3,29715,398911,753438,1.8887
1,1,29729,348059,368376,1.0584
1,2,29729,43715,71679,1.6397
1,3,29729,1276,2212,1.7339
2,1,29729,157019,278379,1.7729
2,2,29729,76700,118798,1.5489
2,3,29729,5178,8977,1.7336
3,1,29729,73732,133972,1.817
3,2,29729,92061,149295,1.6217
3,3,29729,9404,16490,1.7536
4,1,29729,37182,69508,1.8694
4,2,29729,108130,171094,1.5823
4,3,29729,27393,48492,1.7702
5,1,29729,18274,34924,1.9111
5,2,29729,167514,288924,1.7248000000000001
5,3,29729,80104,146565,1.8297
6,1,29729,4821,9391,1.9481
6,2,29729,117782,210484,1.7871
6,3,29729,106325,196808,1.851
7,1,29729,1222,2410,1.9726
7,2,29729,74802,136757,1.8283
7,3,29729,116955,217910,1.8632
8,1,29729,356,709,1.9893
8,2,29729,96239,178449,1.8542
8,3,29729,1485394,2788627,1.8774
9,1,29729,9,18,2
9,2,29729,12487,23613,1.891
9,3,29729,1554258,2927368,1.8835
10,1,29729,0,0,2
10,2,29729,1555,2915,1.8742
10,3,29729,947004,1789774,1.8899
11,1,29729,0,0,NA
11,2,29729,885,1643,1.8572
11,3,29729,671313,1270409,1.8924
1,1,29730,364990,323935,0.8875
1,2,29730,27214,39579,1.4544
1,3,29730,292,389,1.3355
2,1,29730,182115,258371,1.4187
2,2,29730,58123,81148,1.3961
2,3,29730,1366,1885,1.3799
3,1,29730,87810,130168,1.4824
3,2,29730,70111,102258,1.4585
3,3,29730,2529,3575,1.4135
4,1,29730,44963,72448,1.6113
4,2,29730,100570,146030,1.452
4,3,29730,8737,13142,1.5042
5,1,29730,22763,39139,1.7194
5,2,29730,156640,248996,1.5896
5,3,29730,24585,38755,1.5764
6,1,29730,6073,11059,1.821
6,2,29730,115757,190167,1.6428
6,3,29730,33520,54133,1.6149
7,1,29730,1546,2929,1.8938
7,2,29730,78299,130410,1.6655
7,3,29730,37447,61247,1.6356
8,1,29730,460,898,1.9507
8,2,29730,144325,242513,1.6803
8,3,29730,560005,935313,1.6702
9,1,29730,11,22,1.914
9,2,29730,32892,54644,1.6613
9,3,29730,524022,876082,1.6718
10,1,29730,0,0,2
10,2,29730,15529,25538,1.6445
10,3,29730,312033,525692,1.6847
11,1,29730,0,0,NA
11,2,29730,13448,22132,1.6458
11,3,29730,218218,368650,1.6894
1,1,29744,421088,282335,0.6705
1,2,29744,47845,44699,0.9342
1,3,29744,1254,1273,1.0147
2,1,29744,165541,181225,1.0947
2,2,29744,87762,75940,0.8653
2,3,29744,4960,5111,1.0304
3,1,29744,66479,73514,1.1058
3,2,29744,94446,93849,0.9937
3,3,29744,7965,8427,1.058
4,1,29744,25595,30700,1.1995
4,2,29744,114177,110060,0.9639
4,3,29744,22825,25393,1.1125
5,1,29744,8462,10388,1.2276
5,2,29744,149433,173593,1.1617
5,3,29744,52040,63119,1.2129
6,1,29744,1421,1856,1.3063
6,2,29744,97247,123322,1.2681
6,3,29744,61048,76876,1.2593
7,1,29744,245,355,1.4497
7,2,29744,59985,79318,1.3223
7,3,29744,60849,78218,1.2854
8,1,29744,61,104,1.7097
8,2,29744,96398,129221,1.3405
8,3,29744,766305,1014457,1.3238
9,1,29744,1,3,2
9,2,29744,19962,26059,1.3054
9,3,29744,676746,899563,1.3292
10,1,29744,0,0,NA
10,2,29744,10544,13232,1.2549
10,3,29744,380868,512122,1.3446
11,1,29744,0,0,NA
11,2,29744,11024,13868,1.258
11,3,29744,251138,339192,1.3506
1,1,29770,355513,335334,0.9432
1,2,29770,103938,96822,0.9315
1,3,29770,18247,16651,0.9125
2,1,29770,90281,143680,1.5915
2,2,29770,127595,150345,1.1783
2,3,29770,48567,52667,1.0844
3,1,29770,34413,56166,1.6321
3,2,29770,120694,155663,1.2897
3,3,29770,75562,88591,1.1724
4,1,29770,11852,20083,1.6945
4,2,29770,106199,144354,1.3593
4,3,29770,121571,154181,1.2682
5,1,29770,3689,6388,1.7319
5,2,29770,127150,178859,1.4067
5,3,29770,293061,373816,1.2756
6,1,29770,524,921,1.7582
6,2,29770,74383,106373,1.4301
6,3,29770,325101,411198,1.2648
7,1,29770,64,114,1.7798
7,2,29770,42139,60439,1.4343
7,3,29770,323460,403440,1.2473
8,1,29770,8,14,1.8298
8,2,29770,49974,72842,1.4576
8,3,29770,3376185,4255040,1.2603
9,1,29770,0,0,NA
9,2,29770,6364,8294,1.3033
9,3,29770,4432664,5583840,1.2597
10,1,29770,0,0,NA
10,2,29770,512,681,1.3313
10,3,29770,2389684,3033334,1.2693
11,1,29770,0,0,NA
11,2,29770,301,426,1.4148
