exp_dep,age_dep,seasforc_width_wks,R0,peak_week,seasforce_peak,omega,par_id,const_delta,seas_conc_lim,npi_start,npi_stop,seas_start_wk,seas_stop_wk
0.25,0.75,3,1.4,48,1.25,0.002857142857142857,23101,1.7167604525497642,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1.4,48,1.25,0.002857142857142857,23205,2.0076155679462544,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,5,1.4,48,1.25,0.002857142857142857,23219,2.610311939017783,0.85,2020-03-26,2021-05-17,42,8
2,0.25,5,1.4,48,1.25,0.002857142857142857,23220,3.0174097945736107,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,5,1.4,48,1.25,0.002857142857142857,23234,3.762098661002678,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1.4,48,1.25,0.002857142857142857,23261,4.3606572029430035,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1.4,48,1.25,0.002857142857142857,23275,4.737822915159599,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1.4,48,1.25,0.002857142857142857,23288,4.191542728582193,0.85,2020-03-26,2021-05-17,42,8
0.875,0.625,5,1.4,48,1.25,0.002857142857142857,23301,3.527893618064396,0.85,2020-03-26,2021-05-17,42,8
0.625,0.6875,5,1.4,48,1.25,0.002857142857142857,23314,2.8243296328850294,0.85,2020-03-26,2021-05-17,42,8
0.375,0.75,5,1.4,48,1.25,0.002857142857142857,23327,2.148625358951794,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,7,1.4,48,1.25,0.002857142857142857,23430,2.0076155679462544,0.85,2020-03-26,2021-05-17,42,8
2,0.25,7,1.4,48,1.25,0.002857142857142857,23445,3.0174097945736107,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,7,1.4,48,1.25,0.002857142857142857,23459,3.762098661002678,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,3,1.5,48,1.25,0.002857142857142857,23654,1.8608094037401053,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1.5,48,1.25,0.002857142857142857,23655,2.151016679942416,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,3,1.5,48,1.25,0.002857142857142857,23669,2.7967627918047673,0.85,2020-03-26,2021-05-17,42,8
2,0.25,3,1.5,48,1.25,0.002857142857142857,23670,3.232939065614583,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,3,1.5,48,1.25,0.002857142857142857,23683,3.4771221138720705,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,3,1.5,48,1.25,0.002857142857142857,23684,4.03081999393144,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,3,1.5,48,1.25,0.002857142857142857,23697,4.124064755448898,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,3,1.5,48,1.25,0.002857142857142857,23711,4.672132717438933,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,3,1.5,48,1.25,0.002857142857142857,23724,4.310136502340018,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1.5,48,1.25,0.002857142857142857,23880,2.151016679942416,0.85,2020-03-26,2021-05-17,42,8
2,0.25,5,1.5,48,1.25,0.002857142857142857,23895,3.232939065614583,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,5,1.5,48,1.25,0.002857142857142857,23909,4.03081999393144,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1.5,48,1.25,0.002857142857142857,23950,5.076238837670999,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1.5,48,1.25,0.002857142857142857,23963,4.490938637766636,0.85,2020-03-26,2021-05-17,42,8
2,0.25,7,1.5,48,1.25,0.002857142857142857,24120,3.232939065614583,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,7,1.5,48,1.25,0.002857142857142857,24134,4.03081999393144,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,3,1,48,0.75,0.0022222222222222222,24329,1.2405396024934034,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1,48,0.75,0.0022222222222222222,24330,1.4340111199616106,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,5,1,48,0.75,0.0022222222222222222,24554,1.2405396024934034,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1,48,0.75,0.0022222222222222222,24555,1.4340111199616106,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,5,1,48,0.75,0.0022222222222222222,24568,1.608388328806521,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,5,1,48,0.75,0.0022222222222222222,24569,1.864508527869845,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,5,1,48,0.75,0.0022222222222222222,24583,2.318081409248047,0.85,2020-03-26,2021-05-17,42,8
1.25,0.375,5,1,48,0.75,0.0022222222222222222,24594,1.7061160706545968,0.85,2020-03-26,2021-05-17,42,8
1.125,0.4375,5,1,48,0.75,0.0022222222222222222,24608,1.9055129717569406,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5,5,1,48,0.75,0.0022222222222222222,24621,1.6991895750677124,0.85,2020-03-26,2021-05-17,42,8
1,0.5,5,1,48,0.75,0.0022222222222222222,24622,2.0374099431507258,0.85,2020-03-26,2021-05-17,42,8
0.625,0.5625,5,1,48,0.75,0.0022222222222222222,24634,1.425468783261931,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,5,1,48,0.75,0.0022222222222222222,24635,1.7355623301524445,0.85,2020-03-26,2021-05-17,42,8
0.375,0.625,5,1,48,0.75,0.0022222222222222222,24647,1.125709821107559,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,5,1,48,0.75,0.0022222222222222222,24648,1.395277039096517,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,5,1,48,0.75,0.0022222222222222222,24661,1.0589387224276268,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,7,1,48,0.75,0.0022222222222222222,24820,2.0093685326971795,0.85,2020-03-26,2021-05-17,42,8
1.125,0.4375,7,1,48,0.75,0.0022222222222222222,24833,1.9055129717569406,0.85,2020-03-26,2021-05-17,42,8
1,0.5,7,1,48,0.75,0.0022222222222222222,24847,2.0374099431507258,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,7,1,48,0.75,0.0022222222222222222,24860,1.7355623301524445,0.85,2020-03-26,2021-05-17,42,8
0.375,0.625,7,1,48,0.75,0.0022222222222222222,24872,1.125709821107559,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,7,1,48,0.75,0.0022222222222222222,24873,1.395277039096517,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,7,1,48,0.75,0.0022222222222222222,24886,1.0589387224276268,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1.1,48,0.75,0.0022222222222222222,25005,1.5774122319577717,0.85,2020-03-26,2021-05-17,42,8
1.375,0.3125,3,1.1,48,0.75,0.0022222222222222222,25030,1.6023891581571188,0.85,2020-03-26,2021-05-17,42,8
1.25,0.375,3,1.1,48,0.75,0.0022222222222222222,25044,1.8767276777200566,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1.1,48,0.75,0.0022222222222222222,25230,1.5774122319577717,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,5,1.1,48,0.75,0.0022222222222222222,25244,2.05095938065683,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,5,1.1,48,0.75,0.0022222222222222222,25270,2.210305385966898,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,5,1.1,48,0.75,0.0022222222222222222,25284,2.4818175060987113,0.85,2020-03-26,2021-05-17,42,8
1,0.5,5,1.1,48,0.75,0.0022222222222222222,25297,2.241150937465798,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,5,1.1,48,0.75,0.0022222222222222222,25310,1.909118563167689,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,5,1.1,48,0.75,0.0022222222222222222,25323,1.5348047430061689,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,5,1.1,48,0.75,0.0022222222222222222,25336,1.1648325946703895,0.85,2020-03-26,2021-05-17,42,8
1.625,0.25,7,1.1,48,0.75,0.0022222222222222222,25467,1.5212649068245703,0.85,2020-03-26,2021-05-17,42,8
1.5,0.3125,7,1.1,48,0.75,0.0022222222222222222,25481,1.878294679147072,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,7,1.1,48,0.75,0.0022222222222222222,25495,2.210305385966898,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,7,1.1,48,0.75,0.0022222222222222222,25509,2.4818175060987113,0.85,2020-03-26,2021-05-17,42,8
1,0.5,7,1.1,48,0.75,0.0022222222222222222,25522,2.241150937465798,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,7,1.1,48,0.75,0.0022222222222222222,25535,1.909118563167689,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,7,1.1,48,0.75,0.0022222222222222222,25548,1.5348047430061689,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,7,1.1,48,0.75,0.0022222222222222222,25561,1.1648325946703895,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1.2,48,0.75,0.0022222222222222222,25905,1.7208133439539326,0.85,2020-03-26,2021-05-17,42,8
1.625,0.25,5,1.2,48,0.75,0.0022222222222222222,25917,1.6595617165358947,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,5,1.2,48,0.75,0.0022222222222222222,25934,3.2246559951451523,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,5,1.2,48,0.75,0.0022222222222222222,25945,2.4112422392366155,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,5,1.2,48,0.75,0.0022222222222222222,25959,2.707437279380412,0.85,2020-03-26,2021-05-17,42,8
1,0.5,5,1.2,48,0.75,0.0022222222222222222,25972,2.4448919317808704,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,5,1.2,48,0.75,0.0022222222222222222,25985,2.0826747961829333,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,5,1.2,48,0.75,0.0022222222222222222,25998,1.6743324469158203,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,5,1.2,48,0.75,0.0022222222222222222,26011,1.2707264669131522,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,7,1.2,48,0.75,0.0022222222222222222,26184,2.707437279380412,0.85,2020-03-26,2021-05-17,42,8
2,0.25,5,1.3,48,0.75,0.0022222222222222222,26595,2.8018805235326387,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,5,1.3,48,0.75,0.0022222222222222222,26634,2.933057052662113,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,7,1.3,48,0.75,0.0022222222222222222,26818,2.0909048274484774,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,7,1.3,48,0.75,0.0022222222222222222,26832,2.5911543571348017,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,5,1.4,48,0.75,0.0022222222222222222,27282,2.7904739230682476,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,5,1.4,48,0.75,0.0022222222222222222,27296,3.2974890561864587,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,7,1.4,48,0.75,0.0022222222222222222,27479,1.7367554434907648,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,7,1.4,48,0.75,0.0022222222222222222,27521,3.2974890561864587,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,5,1.5,48,0.75,0.0022222222222222222,27971,3.5330239887712063,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,3,1,48,1,0.0022222222222222222,28379,1.2405396024934034,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1,48,1,0.0022222222222222222,28380,1.4340111199616106,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,3,1,48,1,0.0022222222222222222,28393,1.608388328806521,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,3,1,48,1,0.0022222222222222222,28394,1.864508527869845,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,3,1,48,1,0.0022222222222222222,28408,2.318081409248047,0.85,2020-03-26,2021-05-17,42,8
1.25,0.375,3,1,48,1,0.0022222222222222222,28419,1.7061160706545968,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,3,1,48,1,0.0022222222222222222,28422,2.749376503632598,0.85,2020-03-26,2021-05-17,42,8
1.125,0.4375,3,1,48,1,0.0022222222222222222,28433,1.9055129717569406,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5,3,1,48,1,0.0022222222222222222,28446,1.6991895750677124,0.85,2020-03-26,2021-05-17,42,8
0.625,0.5625,3,1,48,1,0.0022222222222222222,28459,1.425468783261931,0.85,2020-03-26,2021-05-17,42,8
0.375,0.625,3,1,48,1,0.0022222222222222222,28472,1.125709821107559,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,3,1,48,1,0.0022222222222222222,28473,1.395277039096517,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,3,1,48,1,0.0022222222222222222,28486,1.0589387224276268,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,3,1,48,1,0.0022222222222222222,28487,1.3253232792057597,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,5,1,48,1,0.0022222222222222222,28604,1.2405396024934034,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1,48,1,0.0022222222222222222,28605,1.4340111199616106,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,5,1,48,1,0.0022222222222222222,28619,1.864508527869845,0.85,2020-03-26,2021-05-17,42,8
1.5,0.3125,5,1,48,1,0.0022222222222222222,28631,1.707540617406429,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,5,1,48,1,0.0022222222222222222,28633,2.318081409248047,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,5,1,48,1,0.0022222222222222222,28645,2.0093685326971795,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,5,1,48,1,0.0022222222222222222,28646,2.3553493258474707,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,5,1,48,1,0.0022222222222222222,28647,2.749376503632598,0.85,2020-03-26,2021-05-17,42,8
1.125,0.4375,5,1,48,1,0.0022222222222222222,28658,1.9055129717569406,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,5,1,48,1,0.0022222222222222222,28659,2.25619773281701,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,5,1,48,1,0.0022222222222222222,28660,2.657224092687781,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1,48,1,0.0022222222222222222,28661,3.1147551449592887,0.85,2020-03-26,2021-05-17,42,8
1,0.5,5,1,48,1,0.0022222222222222222,28672,2.0374099431507258,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,5,1,48,1,0.0022222222222222222,28673,2.426802963171583,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,5,1,48,1,0.0022222222222222222,28674,2.8734243348933455,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1,48,1,0.0022222222222222222,28675,3.3841592251139994,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,5,1,48,1,0.0022222222222222222,28685,1.7355623301524445,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,5,1,48,1,0.0022222222222222222,28686,2.0962987742493366,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,5,1,48,1,0.0022222222222222222,28687,2.5135629532685164,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1,48,1,0.0022222222222222222,28688,2.993959091844424,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5625,5,1,48,1,0.0022222222222222222,28689,3.544958137407999,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,5,1,48,1,0.0022222222222222222,28698,1.395277039096517,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,5,1,48,1,0.0022222222222222222,28699,1.7135310389483245,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,5,1,48,1,0.0022222222222222222,28700,2.0862890563905374,0.85,2020-03-26,2021-05-17,42,8
0.875,0.625,5,1,48,1,0.0022222222222222222,28701,2.51992401290314,0.85,2020-03-26,2021-05-17,42,8
1,0.625,5,1,48,1,0.0022222222222222222,28702,3.021509968755865,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,5,1,48,1,0.0022222222222222222,28711,1.0589387224276268,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,5,1,48,1,0.0022222222222222222,28712,1.3253232792057597,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,5,1,48,1,0.0022222222222222222,28713,1.6426907771280925,0.85,2020-03-26,2021-05-17,42,8
0.625,0.6875,5,1,48,1,0.0022222222222222222,28714,2.017378309203593,0.85,2020-03-26,2021-05-17,42,8
0.75,0.6875,5,1,48,1,0.0022222222222222222,28715,2.4562346367966965,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,5,1,48,1,0.0022222222222222222,28726,1.2262574661069745,0.85,2020-03-26,2021-05-17,42,8
0.375,0.75,5,1,48,1,0.0022222222222222222,28727,1.5347323992512816,0.85,2020-03-26,2021-05-17,42,8
0.5,0.75,5,1,48,1,0.0022222222222222222,28728,1.9022458876000343,0.85,2020-03-26,2021-05-17,42,8
1.625,0.25,7,1,48,1,0.0022222222222222222,28842,1.3829680971132456,0.85,2020-03-26,2021-05-17,42,8
1.5,0.3125,7,1,48,1,0.0022222222222222222,28856,1.707540617406429,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,7,1,48,1,0.0022222222222222222,28870,2.0093685326971795,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,7,1,48,1,0.0022222222222222222,28871,2.3553493258474707,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,7,1,48,1,0.0022222222222222222,28872,2.749376503632598,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,7,1,48,1,0.0022222222222222222,28884,2.25619773281701,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,7,1,48,1,0.0022222222222222222,28885,2.657224092687781,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,7,1,48,1,0.0022222222222222222,28886,3.1147551449592887,0.85,2020-03-26,2021-05-17,42,8
1,0.5,7,1,48,1,0.0022222222222222222,28897,2.0374099431507258,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,7,1,48,1,0.0022222222222222222,28898,2.426802963171583,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,7,1,48,1,0.0022222222222222222,28899,2.8734243348933455,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,7,1,48,1,0.0022222222222222222,28900,3.3841592251139994,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,7,1,48,1,0.0022222222222222222,28910,1.7355623301524445,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,7,1,48,1,0.0022222222222222222,28911,2.0962987742493366,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,7,1,48,1,0.0022222222222222222,28912,2.5135629532685164,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,7,1,48,1,0.0022222222222222222,28923,1.395277039096517,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,7,1,48,1,0.0022222222222222222,28924,1.7135310389483245,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,7,1,48,1,0.0022222222222222222,28925,2.0862890563905374,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,7,1,48,1,0.0022222222222222222,28936,1.0589387224276268,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,7,1,48,1,0.0022222222222222222,28937,1.3253232792057597,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,7,1,48,1,0.0022222222222222222,28938,1.6426907771280925,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,7,1,48,1,0.0022222222222222222,28951,1.2262574661069745,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,3,1.1,48,1,0.0022222222222222222,29054,1.364593562742744,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1.1,48,1,0.0022222222222222222,29055,1.5774122319577717,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,3,1.1,48,1,0.0022222222222222222,29068,1.7692271616871733,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,3,1.1,48,1,0.0022222222222222222,29069,2.05095938065683,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,3,1.1,48,1,0.0022222222222222222,29083,2.549889550172852,0.85,2020-03-26,2021-05-17,42,8
1.125,0.4375,3,1.1,48,1,0.0022222222222222222,29108,2.096064268932635,0.85,2020-03-26,2021-05-17,42,8
1,0.5,3,1.1,48,1,0.0022222222222222222,29122,2.241150937465798,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,3,1.1,48,1,0.0022222222222222222,29135,1.909118563167689,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,3,1.1,48,1,0.0022222222222222222,29148,1.5348047430061689,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,3,1.1,48,1,0.0022222222222222222,29161,1.1648325946703895,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1.1,48,1,0.0022222222222222222,29280,1.5774122319577717,0.85,2020-03-26,2021-05-17,42,8
1.625,0.25,5,1.1,48,1,0.0022222222222222222,29292,1.5212649068245703,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,5,1.1,48,1,0.0022222222222222222,29294,2.05095938065683,0.85,2020-03-26,2021-05-17,42,8
1.5,0.3125,5,1.1,48,1,0.0022222222222222222,29306,1.878294679147072,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,5,1.1,48,1,0.0022222222222222222,29307,2.1925152252679094,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,5,1.1,48,1,0.0022222222222222222,29308,2.549889550172852,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,5,1.1,48,1,0.0022222222222222222,29320,2.210305385966898,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,5,1.1,48,1,0.0022222222222222222,29321,2.590884258432218,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,5,1.1,48,1,0.0022222222222222222,29322,3.0243141539958582,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,5,1.1,48,1,0.0022222222222222222,29334,2.4818175060987113,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,5,1.1,48,1,0.0022222222222222222,29335,2.922946501956559,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1.1,48,1,0.0022222222222222222,29336,3.426230659455218,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,5,1.1,48,1,0.0022222222222222222,29337,3.999405934294868,0.85,2020-03-26,2021-05-17,42,8
1,0.5,5,1.1,48,1,0.0022222222222222222,29347,2.241150937465798,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,5,1.1,48,1,0.0022222222222222222,29348,2.669483259488741,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,5,1.1,48,1,0.0022222222222222222,29349,3.1607667683826803,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1.1,48,1,0.0022222222222222222,29350,3.7225751476253994,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,5,1.1,48,1,0.0022222222222222222,29360,1.909118563167689,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,5,1.1,48,1,0.0022222222222222222,29361,2.3059286516742707,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,5,1.1,48,1,0.0022222222222222222,29362,2.764919248595368,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1.1,48,1,0.0022222222222222222,29363,3.2933550010288664,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5625,5,1.1,48,1,0.0022222222222222222,29364,3.899453951148799,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,5,1.1,48,1,0.0022222222222222222,29373,1.5348047430061689,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,5,1.1,48,1,0.0022222222222222222,29374,1.884884142843157,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,5,1.1,48,1,0.0022222222222222222,29375,2.2949179620295914,0.85,2020-03-26,2021-05-17,42,8
0.875,0.625,5,1.1,48,1,0.0022222222222222222,29376,2.7719164141934542,0.85,2020-03-26,2021-05-17,42,8
1,0.625,5,1.1,48,1,0.0022222222222222222,29377,3.323660965631452,0.85,2020-03-26,2021-05-17,42,8
1.125,0.625,5,1.1,48,1,0.0022222222222222222,29378,3.958884321286254,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,5,1.1,48,1,0.0022222222222222222,29386,1.1648325946703895,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,5,1.1,48,1,0.0022222222222222222,29387,1.4578556071263358,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,5,1.1,48,1,0.0022222222222222222,29388,1.8069598548409018,0.85,2020-03-26,2021-05-17,42,8
0.625,0.6875,5,1.1,48,1,0.0022222222222222222,29389,2.219116140123952,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,5,1.1,48,1,0.0022222222222222222,29401,1.348883212717672,0.85,2020-03-26,2021-05-17,42,8
0.375,0.75,5,1.1,48,1,0.0022222222222222222,29402,1.6882056391764098,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,7,1.1,48,1,0.0022222222222222222,29532,2.1925152252679094,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,7,1.1,48,1,0.0022222222222222222,29546,2.590884258432218,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,7,1.1,48,1,0.0022222222222222222,29547,3.0243141539958582,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,7,1.1,48,1,0.0022222222222222222,29559,2.4818175060987113,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,7,1.1,48,1,0.0022222222222222222,29560,2.922946501956559,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,7,1.1,48,1,0.0022222222222222222,29561,3.426230659455218,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,7,1.1,48,1,0.0022222222222222222,29562,3.999405934294868,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,7,1.1,48,1,0.0022222222222222222,29573,2.669483259488741,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,7,1.1,48,1,0.0022222222222222222,29574,3.1607667683826803,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,7,1.1,48,1,0.0022222222222222222,29575,3.7225751476253994,0.85,2020-03-26,2021-05-17,42,8
1.5,0.5,7,1.1,48,1,0.0022222222222222222,29576,4.36354243718885,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,7,1.1,48,1,0.0022222222222222222,29586,2.3059286516742707,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,7,1.1,48,1,0.0022222222222222222,29587,2.764919248595368,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,7,1.1,48,1,0.0022222222222222222,29599,1.884884142843157,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,7,1.1,48,1,0.0022222222222222222,29600,2.2949179620295914,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,7,1.1,48,1,0.0022222222222222222,29611,1.1648325946703895,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,7,1.1,48,1,0.0022222222222222222,29612,1.4578556071263358,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,7,1.1,48,1,0.0022222222222222222,29613,1.8069598548409018,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,7,1.1,48,1,0.0022222222222222222,29626,1.348883212717672,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,3,1.2,48,1,0.0022222222222222222,29729,1.4886475229920841,0.85,2020-03-26,2021-05-17,42,8
